ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
300552.SZ,20161230,3072,1761.5,1844,1057.55,3072,1761.11,3252,1864.95,598,343.68,1647,943.78,0,0.0,0,0.0,-1110,-635.52
300552.SZ,20161229,2265,1320.61,2034,1188.67,2639,1541.2,2618,1528.28,694,404.56,945,549.43,0,0.0,0,0.0,-1184,-687.57
300552.SZ,20161228,2466,1448.93,1752,1030.48,2822,1658.38,2323,1365.0,401,235.51,1813,1065.0,200,117.66,0,0.0,-573,-334.61
300552.SZ,20161227,2233,1325.01,1815,1077.24,2888,1713.8,2573,1527.43,831,493.1,1259,746.8,0,0.0,306,180.45,-884,-523.94
300552.SZ,20161226,3953,2294.82,5137,2999.0,5888,3430.32,5363,3121.27,2703,1583.93,2150,1248.49,105,59.68,0,0.0,776,450.44
300552.SZ,20161223,7392,4447.77,3818,2291.54,6450,3882.57,7424,4471.6,1462,881.99,3834,2311.8,54,31.81,282,169.22,-4633,-2803.79
300552.SZ,20161222,2897,1787.56,2796,1729.46,4386,2709.97,3774,2330.68,1933,1196.56,2290,1413.38,0,0.0,356,220.58,-329,-198.02
300552.SZ,20161221,4017,2472.25,4504,2784.55,5054,3116.31,5357,3306.19,3846,2381.02,3055,1878.83,0,0.0,0,0.0,356,231.58
300552.SZ,20161220,2807,1730.17,2360,1456.4,3136,1933.94,3385,2086.57,1602,987.41,1860,1145.61,289,178.21,229,141.15,-1422,-874.37
300552.SZ,20161219,3305,2035.51,2734,1685.42,4235,2610.56,4432,2731.54,1465,903.43,1859,1144.74,282,173.28,262,161.08,-1635,-1002.02
300552.SZ,20161216,3893,2414.11,3381,2101.02,5482,3404.0,4308,2674.85,1696,1052.32,3212,1990.52,1,0.62,170,104.67,-1512,-932.57
300552.SZ,20161215,4755,2947.11,7116,4417.14,7558,4690.24,6460,4007.71,3821,2374.49,2960,1837.18,563,349.69,160,99.5,4182,2603.16
300552.SZ,20161214,5555,3396.92,5192,3180.05,7141,4375.57,6876,4206.63,2527,1543.35,3123,1908.72,141,85.58,173,106.02,1702,1056.98
300552.SZ,20161213,5770,3534.05,5513,3382.83,6253,3830.79,7163,4385.86,4049,2475.03,2860,1745.56,203,125.85,739,451.48,-23,-11.14
300552.SZ,20161212,12495,8029.09,6960,4483.25,10629,6822.79,9633,6186.81,4890,3140.82,10260,6607.19,842,543.41,2003,1258.86,-7304,-4696.36
300552.SZ,20161209,8720,6013.26,4348,2996.61,6986,4816.87,8083,5572.66,4332,2986.73,7032,4849.56,0,0.0,575,398.02,-5149,-3554.34
300552.SZ,20161208,5818,4154.54,6095,4366.4,6916,4946.5,7288,5216.66,5042,3611.71,4878,3483.51,1182,848.84,696,495.03,-1151,-812.27
300552.SZ,20161207,6607,4628.12,5309,3730.4,6758,4739.89,7089,4969.52,3997,2805.49,4801,3360.14,38,26.34,201,139.77,-1774,-1235.02
300552.SZ,20161206,5947,4264.71,7198,5171.25,6933,4975.29,6952,4988.58,6156,4426.05,4523,3243.56,247,176.01,610,438.68,226,169.14
300552.SZ,20161205,6101,4284.89,4007,2820.28,5884,4134.21,5122,3601.67,3448,2422.04,5059,3552.25,329,229.62,1574,1096.55,530,375.15
300552.SZ,20161202,11058,8044.05,5737,4170.32,8239,6006.11,9623,7010.59,6610,4814.09,9650,7014.11,1821,1318.06,2718,1987.3,-7325,-5326.56
300552.SZ,20161201,5496,4087.1,6349,4729.15,6512,4847.13,6416,4771.68,5698,4243.54,5063,3767.34,752,555.75,630,465.35,456,355.31
300552.SZ,20161130,5075,3741.35,5544,4094.37,6277,4630.41,5735,4232.89,4938,3651.79,5217,3848.14,473,349.5,267,197.63,-254,-183.79
300552.SZ,20161129,13785,10319.99,7015,5257.91,9830,7366.07,10022,7510.74,4513,3390.93,10028,7510.03,150,111.24,1213,909.56,-6331,-4738.4
300552.SZ,20161128,14133,10903.18,6384,4931.01,11484,8868.37,11290,8729.68,7070,5471.69,12536,9681.08,658,507.51,3135,2408.98,-8879,-6833.24
300552.SZ,20161125,11384,8861.29,12036,9416.54,13254,10360.8,12407,9692.47,12435,9714.36,10988,8566.95,1122,878.61,2763,2139.09,-104,-28.73
300552.SZ,20161124,9949,7819.62,11443,9017.99,13201,10397.35,12137,9556.98,13245,10444.76,13000,10233.14,1169,918.56,985,772.18,224,197.7
300552.SZ,20161123,16023,12665.48,9805,7759.05,16050,12705.88,13837,10949.35,13184,10445.77,17740,14036.38,1706,1348.81,5580,4421.16,-2983,-2338.56
300552.SZ,20161122,15249,12105.58,25120,19956.45,22783,18145.65,26455,21118.67,24291,19367.07,19422,15444.07,11326,9032.11,2653,2131.22,5517,4374.18
300552.SZ,20161121,14485,10910.82,12450,9383.05,12081,9101.87,13528,10194.22,8775,6616.82,9129,6874.09,1442,1081.4,1676,1259.55,-4392,-3297.25
300552.SZ,20161118,14296,11014.0,11776,9084.77,14490,11178.87,13940,10755.21,9594,7406.27,11496,8863.35,957,737.75,2125,1633.55,-4995,-3841.26
300552.SZ,20161117,19428,15105.09,25761,20105.79,21558,16831.22,19420,15138.67,17872,13959.28,14573,11356.58,3015,2358.5,2120,1653.05,-1255,-941.04
300552.SZ,20161116,37337,29445.88,34015,26762.55,30125,23815.95,29643,23443.9,18903,14901.45,20830,16461.39,3183,2511.36,5061,4006.79,-14933,-11823.39
300552.SZ,20161115,37724,31775.3,34364,29043.25,66867,56350.66,115172,96982.97,40753,34340.12,1657,1382.85,9584,8078.02,3735,3135.03,3296,2754.73
300552.SZ,20161114,0,0.0,685,555.22,0,0.0,1365,1105.87,35,28.36,0,0.0,2015,1632.73,0,0.0,-2050,-1661.09
300552.SZ,20161111,0,0.0,1132,833.7,0,0.0,27,19.87,80,58.93,0,0.0,1079,794.64,0,0.0,-1159,-853.57
300552.SZ,20161110,0,0.0,167,111.99,0,0.0,0,0.0,0,0.0,0,0.0,167,111.99,0,0.0,-167,-111.99
300552.SZ,20161109,0,0.0,399,242.69,0,0.0,36,21.93,0,0.0,0,0.0,435,264.63,0,0.0,-435,-264.63
300552.SZ,20161108,0,0.0,235,129.94,0,0.0,0,0.0,0,0.0,0,0.0,235,129.94,0,0.0,-235,-129.94
300552.SZ,20161107,0,0.0,269,135.25,0,0.0,48,24.39,145,72.95,0,0.0,172,86.68,0,0.0,-317,-159.63
300552.SZ,20161104,0,0.0,140,64.04,0,0.0,13,6.17,153,70.21,0,0.0,0,0.0,0,0.0,-153,-70.21
300552.SZ,20161103,0,0.0,150,62.21,0,0.0,12,5.15,0,0.0,0,0.0,162,67.36,0,0.0,-162,-67.36
300552.SZ,20161102,0,0.0,66,24.95,0,0.0,13,5.1,79,30.05,0,0.0,0,0.0,0,0.0,-79,-30.05
300552.SZ,20161101,0,0.0,51,17.52,0,0.0,0,0.0,51,17.52,0,0.0,0,0.0,0,0.0,-51,-17.52
300552.SZ,20161031,0,0.0,30,9.37,0,0.0,0,0.0,30,9.37,0,0.0,0,0.0,0,0.0,-30,-9.37
300552.SZ,20161028,0,0.0,19,5.37,19,5.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-19,-5.37
300552.SZ,20161027,0,0.0,18,4.65,18,4.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-18,-4.65
300552.SZ,20161026,0,0.0,13,3.05,0,0.0,0,0.0,13,3.05,0,0.0,0,0.0,0,0.0,-13,-3.05
300552.SZ,20161025,0,0.0,8,1.71,0,0.0,0,0.0,8,1.71,0,0.0,0,0.0,0,0.0,-8,-1.71
300552.SZ,20161024,0,0.0,32,6.22,0,0.0,0,0.0,32,6.22,0,0.0,0,0.0,0,0.0,-32,-6.22
300552.SZ,20161021,10,1.61,96,16.79,1,0.15,0,0.0,85,15.02,0,0.0,0,0.0,0,0.0,-96,-16.79
300552.SZ,20171229,1468,376.91,1603,412.19,2197,564.3,2177,559.06,616,158.66,501,128.61,0,0.0,0,0.0,-183,-46.63
300552.SZ,20171228,2268,578.45,1624,415.27,2379,607.6,2704,689.89,331,84.77,655,166.94,5,1.28,0,0.0,55,14.75
300552.SZ,20171227,2262,578.29,2318,594.07,2337,597.97,2090,534.19,342,87.87,533,135.87,0,0.0,0,0.0,-731,-186.13
300552.SZ,20171226,1598,403.22,1774,448.15,2350,593.61,2065,521.07,340,85.86,449,113.46,0,0.0,0,0.0,875,221.69
300552.SZ,20171225,2694,676.55,1422,358.31,2204,554.12,1942,488.64,139,34.6,1233,308.18,0,0.0,440,110.13,-1041,-262.04
300552.SZ,20171222,1325,341.67,1039,268.13,947,244.21,1107,285.21,350,89.96,476,122.51,0,0.0,0,0.0,-244,-62.4
300552.SZ,20171221,1622,414.5,1790,459.6,2045,523.66,1709,436.13,257,65.59,425,108.02,0,0.0,0,0.0,-442,-111.23
300552.SZ,20171220,2667,696.0,1862,487.12,1698,442.84,2438,634.81,120,30.98,185,47.89,0,0.0,0,0.0,-1583,-412.68
300552.SZ,20171219,1417,375.21,1530,405.17,1414,374.51,1302,344.72,67,17.68,66,17.51,0,0.0,0,0.0,286,76.18
300552.SZ,20171218,1917,504.33,1248,328.36,1028,270.4,1745,458.82,248,65.15,200,52.7,0,0.0,0,0.0,-1464,-385.17
300552.SZ,20171215,2006,534.37,2058,548.86,1641,437.4,1583,421.63,218,58.2,223,59.48,0,0.0,0,0.0,-7,-1.02
300552.SZ,20171214,2378,630.19,1742,463.05,2049,543.52,1657,439.65,0,0.0,907,238.96,0,0.0,121,32.06,-222,-59.11
300552.SZ,20171213,2274,601.02,1961,519.88,2125,561.85,1781,471.47,827,219.13,545,143.63,0,0.0,938,247.03,724,190.26
300552.SZ,20171212,2163,570.57,1550,408.86,1899,500.42,2181,574.62,170,44.92,501,132.43,0,0.0,0,0.0,-943,-248.09
300552.SZ,20171211,2942,789.95,2776,744.74,2870,769.73,3130,840.97,1174,316.78,1081,290.75,0,0.0,0,0.0,-700,-187.65
300552.SZ,20171208,1997,518.88,2095,545.32,2416,628.55,1874,486.93,0,0.0,444,115.18,0,0.0,0,0.0,1114,291.29
300552.SZ,20171207,1736,446.37,1821,468.76,1738,447.23,1622,417.06,278,71.56,309,79.33,0,0.0,0,0.0,-622,-159.46
300552.SZ,20171206,1823,461.3,1995,505.93,2882,730.68,2346,594.23,663,168.55,1027,260.38,0,0.0,0,0.0,790,202.37
300552.SZ,20171205,4049,1045.47,2193,567.98,3149,812.17,3442,892.04,254,66.42,1410,362.38,0,0.0,407,101.66,-2775,-711.52
300552.SZ,20171204,1415,385.12,1367,372.29,1529,416.11,1745,474.42,849,229.97,681,184.5,0,0.0,0,0.0,-1025,-279.62
300552.SZ,20171201,2316,636.23,2111,580.31,2715,746.2,2268,622.71,315,86.62,967,266.03,0,0.0,0,0.0,-649,-177.87
300552.SZ,20171130,4201,1165.98,3770,1048.1,4041,1123.66,4052,1127.62,736,203.89,762,211.58,606,163.52,1000,269.75,648,173.63
300552.SZ,20171129,1608,433.41,1652,445.77,2007,541.56,1964,529.54,231,62.28,230,61.95,0,0.0,0,0.0,-462,-124.73
300552.SZ,20171128,1729,463.59,1891,508.11,1976,531.74,1826,490.46,92,24.97,80,21.72,0,0.0,0,0.0,478,129.66
300552.SZ,20171127,2110,564.51,2048,548.98,1949,521.42,2003,535.04,200,53.95,208,55.88,0,0.0,0,0.0,-673,-178.58
300552.SZ,20171124,2997,802.6,2500,672.57,3852,1033.75,3430,922.89,472,127.64,1391,368.53,0,0.0,0,0.0,-1300,-347.64
300552.SZ,20171123,5835,1651.64,3879,1098.63,6285,1781.87,5803,1642.75,2742,781.3,3324,942.73,0,0.0,1856,530.7,-1149,-320.91
300552.SZ,20171122,2414,655.67,3391,926.56,3654,995.08,4253,1161.76,2972,818.44,1714,469.31,319,88.43,0,0.0,1352,376.54
300552.SZ,20171121,2499,669.96,2427,652.72,3134,842.55,2313,621.33,1371,367.1,1865,500.19,0,0.0,399,105.38,833,226.32
300552.SZ,20171120,2881,755.33,2457,647.11,3011,791.88,2656,696.94,560,147.85,1339,351.01,0,0.0,0,0.0,750,198.77
300552.SZ,20171117,6323,1740.78,3101,854.61,4527,1244.37,6103,1680.97,1569,438.42,3215,887.99,0,0.0,0,0.0,-2556,-700.07
300552.SZ,20171116,2005,577.24,1792,516.37,2428,699.03,2334,671.67,472,135.84,779,224.07,0,0.0,0,0.0,-1243,-357.11
300552.SZ,20171115,2501,724.06,2146,621.81,2987,864.39,2858,826.54,697,201.59,1182,341.69,0,0.0,0,0.0,-1161,-334.87
300552.SZ,20171114,4925,1447.9,3109,914.71,5793,1703.17,6197,1820.8,1236,363.17,2507,736.87,0,0.0,141,41.86,-2344,-688.37
300552.SZ,20171113,3633,1094.2,2610,786.8,3414,1028.76,3866,1164.21,597,179.81,1168,351.74,0,0.0,0,0.0,-1882,-566.13
300552.SZ,20171110,4251,1287.63,2966,900.0,4217,1278.25,4925,1492.42,1405,426.44,1981,599.91,0,0.0,0,0.0,-1228,-371.29
300552.SZ,20171109,2821,853.7,3717,1127.06,3998,1212.39,3635,1102.22,1098,333.69,566,170.5,0,0.0,0,0.0,484,148.73
300552.SZ,20171108,4522,1364.59,5256,1588.04,5801,1753.24,5160,1559.96,1768,535.93,1675,505.76,0,0.0,0,0.0,-1447,-437.88
300552.SZ,20171107,4157,1221.06,3761,1106.63,3385,995.84,4255,1249.55,1659,488.03,1185,348.75,0,0.0,0,0.0,-635,-182.41
300552.SZ,20171106,3804,1117.92,3547,1043.71,3228,950.62,3937,1157.97,1304,383.8,852,250.67,0,0.0,0,0.0,1488,439.03
300552.SZ,20171103,5141,1504.68,3882,1137.09,5892,1725.97,5542,1619.53,1623,475.22,3232,949.26,0,0.0,0,0.0,-2033,-597.74
300552.SZ,20171102,6331,1876.63,4902,1454.4,7026,2080.99,6509,1929.56,1477,438.23,3273,967.36,0,0.0,150,44.52,-1376,-411.48
300552.SZ,20171101,4886,1494.13,4153,1271.53,5192,1588.49,5321,1628.29,1002,307.49,1606,490.29,0,0.0,0,0.0,-1798,-547.13
300552.SZ,20171031,5380,1641.44,4808,1468.34,6116,1866.03,6403,1954.25,1819,557.0,2104,641.89,0,0.0,0,0.0,184,57.81
300552.SZ,20171030,11514,3614.67,6784,2135.25,11161,3509.61,12018,3775.05,4632,1456.39,7770,2442.99,62,18.73,797,246.1,-3991,-1274.66
300552.SZ,20171027,7330,2488.12,5118,1737.98,9110,3093.57,8962,3045.24,2295,781.09,4839,1642.54,482,164.75,298,101.77,-3491,-1179.12
300552.SZ,20171026,10870,3730.54,6963,2391.57,9946,3412.96,9838,3374.58,3331,1142.03,4677,1604.19,326,110.84,2995,1026.03,-5891,-2022.21
300552.SZ,20171025,9175,3207.71,6912,2428.02,9506,3334.96,12050,4219.45,4551,1595.69,4488,1568.55,518,182.7,300,105.02,-2822,-982.76
300552.SZ,20171024,9988,3555.03,6688,2381.39,8818,3140.92,9475,3372.17,3128,1114.37,5134,1827.76,0,0.0,637,229.0,-3876,-1375.92
300552.SZ,20171023,8076,2876.78,8909,3180.62,10466,3728.15,10340,3692.76,4293,1542.64,4406,1570.32,820,296.14,0,0.0,2860,1039.41
300552.SZ,20171020,14977,5331.78,10222,3642.0,13558,4824.1,15838,5642.29,6559,2339.14,7131,2540.55,0,0.0,1903,670.18,-3717,-1328.74
300552.SZ,20171019,14935,5592.54,7976,2998.35,14565,5443.3,14093,5280.46,5187,1944.9,11177,4165.54,916,343.1,2357,879.5,-6818,-2547.98
300552.SZ,20171018,17996,6944.42,12005,4642.42,18579,7185.36,19695,7616.74,9192,3564.04,12406,4793.69,1157,447.87,2818,1088.82,-9976,-3845.93
300552.SZ,20171017,18592,7343.18,21064,8312.1,26684,10520.85,26494,10468.58,16328,6471.24,14890,5889.44,1826,726.59,980,391.75,1607,667.61
300552.SZ,20171016,19788,7206.56,18306,6720.7,23382,8580.01,20377,7454.52,9336,3431.81,13916,5071.21,1901,698.81,1808,670.76,-6440,-2286.1
300552.SZ,20171013,17934,6852.76,20448,7825.69,22116,8427.26,24607,9407.9,12996,4965.94,12690,4828.26,6150,2370.25,1451,554.36,8634,3318.14
300552.SZ,20171012,13459,4926.27,8517,3125.53,14947,5482.32,15968,5856.85,6601,2419.14,9122,3343.05,572,208.7,1972,710.99,-5603,-2038.07
300552.SZ,20171011,18822,7056.35,12566,4732.99,18792,7070.55,17948,6751.49,10586,3993.85,13695,5155.58,2066,803.18,6057,2283.88,-10811,-4020.84
300552.SZ,20171010,24500,9557.24,24807,9696.89,30566,11939.13,29732,11622.54,19989,7814.61,22450,8764.91,7416,2942.17,5483,2168.83,1660,644.46
300552.SZ,20171009,10534,3675.88,15557,5489.44,12989,4539.79,14183,4988.54,8441,2982.62,7052,2488.66,5789,2106.72,962,338.38,5761,2042.98
300552.SZ,20170929,12482,4255.72,6432,2204.78,8770,2994.07,10845,3700.14,5081,1738.01,7814,2665.96,0,0.0,1242,416.92,-4061,-1395.47
300552.SZ,20170928,7966,2783.16,7890,2765.99,8334,2920.59,9470,3314.55,7316,2560.41,6373,2226.41,582,203.92,464,161.14,-3873,-1351.16
300552.SZ,20170927,14100,4992.87,13533,4797.92,15891,5633.72,16279,5767.9,8960,3179.8,9616,3411.11,477,170.55,0,0.0,-2153,-764.93
300552.SZ,20170926,5997,2000.01,5684,1898.99,6175,2061.85,6129,2045.49,1606,536.3,2305,769.39,661,221.81,321,106.11,-776,-254.33
300552.SZ,20170925,9009,3043.42,5747,1941.33,8270,2794.02,8546,2891.06,3134,1060.14,5726,1934.61,996,336.02,1390,466.59,-3712,-1247.84
300552.SZ,20170922,11312,3933.79,7034,2454.12,9728,3385.65,12247,4263.23,4746,1654.9,5619,1949.17,0,0.0,885,307.82,-5244,-1822.7
300552.SZ,20170921,16792,6015.9,14513,5204.75,17094,6136.49,18286,6561.39,10107,3628.08,12198,4379.26,2228,803.21,1224,438.28,-11442,-4094.58
300552.SZ,20170920,25013,9021.31,22583,8191.61,29693,10724.6,27390,9882.99,17774,6424.42,19168,6895.59,2598,934.37,5937,2134.53,9327,3377.58
300552.SZ,20170919,2869,949.09,6587,2213.1,3915,1299.72,6418,2154.1,3538,1191.1,4900,1661.29,9626,3283.56,2043,694.97,-4156,-1443.21
300552.SZ,20170918,1550,479.75,1692,524.38,1662,514.31,1372,424.83,384,119.03,531,163.89,0,0.0,0,0.0,484,151.07
300552.SZ,20170915,2955,914.47,1751,542.2,1519,470.17,2616,809.42,368,113.46,475,146.49,0,0.0,0,0.0,-766,-235.96
300552.SZ,20170914,3459,1087.59,3560,1121.85,3638,1146.3,4038,1272.5,1656,522.19,1745,549.75,590,188.02,0,0.0,-70,-21.4
300552.SZ,20170913,2555,784.72,2382,732.88,3181,977.09,2356,723.97,1490,459.36,2471,759.1,0,0.0,17,5.22,1552,481.23
300552.SZ,20170912,6440,2031.02,4677,1488.71,6764,2145.16,6634,2105.48,3829,1216.62,5594,1760.38,90,28.69,218,66.93,-5830,-1833.28
300552.SZ,20170911,2770,876.94,3184,1008.86,3959,1253.77,3338,1056.19,1644,519.95,1850,585.61,0,0.0,0,0.0,1657,524.62
300552.SZ,20170908,3395,1058.98,2750,858.26,3773,1177.57,4475,1395.91,1518,472.92,1461,455.3,0,0.0,0,0.0,-1840,-572.01
300552.SZ,20170907,5291,1654.2,5389,1686.8,7355,2301.84,6981,2185.24,4194,1314.57,4471,1398.56,0,0.0,0,0.0,977,309.26
300552.SZ,20170906,5480,1675.87,3416,1045.92,5639,1723.12,4677,1429.65,1753,536.23,3362,1026.96,800,244.84,2217,677.54,-358,-108.87
300552.SZ,20170905,2947,920.09,2866,896.29,3614,1128.71,3471,1084.3,1833,573.23,2030,633.0,0,0.0,27,8.45,-598,-184.58
300552.SZ,20170904,4451,1400.12,3570,1126.09,4399,1384.81,4821,1516.06,2803,884.75,3262,1027.53,0,0.0,0,0.0,475,155.23
300552.SZ,20170901,4065,1267.37,3002,936.81,3604,1124.07,3583,1118.29,1795,559.86,2879,896.19,0,0.0,0,0.0,-2420,-753.13
300552.SZ,20170831,4797,1483.83,6769,2098.72,7655,2374.45,8305,2574.52,5273,1633.47,3629,1128.96,979,310.46,0,0.0,-304,-107.88
300552.SZ,20170830,2765,827.89,2370,710.44,3738,1119.67,3595,1077.34,1560,467.51,2098,627.3,0,0.0,0,0.0,-1575,-470.74
300552.SZ,20170829,4222,1270.37,4382,1321.06,5317,1602.51,5354,1614.62,1908,576.91,1787,537.49,77,23.39,0,0.0,-180,-50.61
300552.SZ,20170828,4031,1202.75,5125,1532.33,5732,1709.86,4741,1415.75,2506,750.77,2002,596.64,0,0.0,400,118.67,2312,690.61
300552.SZ,20170825,2805,810.9,3210,929.41,4111,1189.34,3658,1057.4,1108,320.81,1556,450.2,400,115.96,0,0.0,2250,655.48
300552.SZ,20170824,1858,534.66,1824,525.33,2392,689.34,2226,641.49,717,207.4,917,264.58,0,0.0,0,0.0,-278,-78.59
300552.SZ,20170823,1849,530.08,1800,517.52,2108,605.98,1645,472.33,343,97.93,855,244.15,0,0.0,0,0.0,21,6.63
300552.SZ,20170822,2442,706.79,1891,549.02,2788,808.33,3022,875.09,638,185.73,955,276.74,0,0.0,0,0.0,-2058,-595.58
300552.SZ,20170821,1650,474.02,2742,790.6,3131,902.76,2581,742.19,1600,462.42,1058,306.41,0,0.0,0,0.0,688,199.64
300552.SZ,20170818,2694,771.75,2286,656.76,2464,708.06,2488,713.32,561,160.05,959,273.83,14,4.05,0,0.0,-1137,-325.17
300552.SZ,20170817,2688,776.41,2731,790.48,2793,808.32,3380,977.74,1207,350.25,577,166.76,0,0.0,0,0.0,14,5.46
300552.SZ,20170816,3018,861.55,4244,1213.09,3513,1004.34,3184,909.22,1752,501.18,855,244.75,0,0.0,0,0.0,1217,347.47
300552.SZ,20170815,2925,827.32,2810,796.5,2571,728.83,2740,775.5,689,194.83,635,178.98,0,0.0,0,0.0,-74,-19.9
300552.SZ,20170814,1879,522.96,2312,644.03,2141,597.22,1750,487.61,686,190.12,644,178.66,0,0.0,0,0.0,1661,462.33
300552.SZ,20170811,1415,386.33,1889,515.62,1449,396.01,1311,358.01,730,199.12,394,107.84,0,0.0,0,0.0,-428,-115.59
300552.SZ,20170810,2404,663.76,2145,593.18,1898,524.31,1920,529.53,100,27.47,337,92.83,0,0.0,0,0.0,-726,-197.88
300552.SZ,20170809,1684,468.6,2020,562.47,1338,372.49,1715,477.28,942,262.33,229,63.67,0,0.0,0,0.0,-502,-138.51
300552.SZ,20170808,2007,554.01,2024,559.24,2240,619.07,2026,559.42,464,127.18,661,181.61,0,0.0,0,0.0,218,61.01
300552.SZ,20170807,1574,432.77,1619,445.92,1565,430.57,1389,382.23,183,50.09,314,85.28,0,0.0,0,0.0,280,78.44
300552.SZ,20170804,2776,766.39,1533,423.19,1802,497.54,1990,549.28,237,65.2,1211,334.28,0,0.0,81,22.4,-1826,-503.38
300552.SZ,20170803,3000,838.24,3321,929.36,2961,828.61,2825,790.12,1062,297.09,877,244.45,0,0.0,0,0.0,1869,523.26
300552.SZ,20170802,2238,615.23,1563,429.09,1623,446.41,2369,652.25,925,254.21,854,234.51,0,0.0,0,0.0,-2170,-595.97
300552.SZ,20170801,1993,553.59,1686,469.04,1441,400.77,1628,452.47,270,75.5,390,108.36,0,0.0,0,0.0,-364,-100.45
300552.SZ,20170731,1654,463.17,1592,446.0,1532,429.03,1651,462.4,521,145.75,464,129.56,0,0.0,0,0.0,-186,-51.95
300552.SZ,20170728,1910,540.13,1393,394.28,2089,590.81,2652,749.66,1304,368.69,758,214.18,500,141.5,1000,283.01,-1086,-306.27
300552.SZ,20170727,3285,924.4,3671,1037.35,4013,1129.11,2398,676.43,776,218.21,2005,557.95,0,0.0,0,0.0,1848,519.47
300552.SZ,20170726,1398,387.15,1270,352.37,1145,317.57,886,245.32,766,211.71,1165,321.97,951,262.94,939,259.71,932,257.8
300552.SZ,20170725,966,266.94,1601,443.17,1400,387.79,955,264.1,768,212.18,578,159.64,0,0.0,0,0.0,-952,-262.28
300552.SZ,20170724,2146,582.01,2148,584.99,2290,623.06,2060,558.3,676,183.54,903,245.33,0,0.0,0,0.0,958,260.29
300552.SZ,20170721,2378,651.02,1756,481.72,1897,519.5,2235,611.19,303,83.05,587,160.66,0,0.0,0,0.0,-748,-203.76
300552.SZ,20170720,3058,858.67,3070,863.08,3022,851.81,2876,809.09,527,147.79,661,186.12,0,0.0,0,0.0,-264,-72.08
300552.SZ,20170719,2452,670.13,1856,507.9,2491,680.84,2728,745.69,1335,365.16,1694,462.53,0,0.0,0,0.0,-782,-212.5
300552.SZ,20170718,3539,979.48,2459,680.98,4000,1105.99,4338,1199.97,642,177.13,1384,381.65,0,0.0,0,0.0,-889,-243.96
300552.SZ,20170717,6308,1843.66,2527,741.86,4568,1336.07,5695,1675.07,1805,530.51,4459,1293.31,0,0.0,0,0.0,-2461,-735.5
300552.SZ,20170714,2644,829.81,2187,687.81,2769,869.13,2966,931.33,706,222.21,1025,320.45,59,18.44,0,0.0,-281,-88.62
300552.SZ,20170713,2408,776.94,1647,531.56,1355,437.11,1792,578.53,792,255.69,683,220.58,0,0.0,433,139.07,-1665,-536.51
300552.SZ,20170712,5069,1643.67,2917,947.48,4393,1422.92,4795,1552.49,194,62.33,1944,628.96,0,0.0,0,0.0,-122,-38.51
300552.SZ,20170711,2059,694.55,1490,503.89,1776,598.78,2027,683.51,839,284.1,794,267.81,0,0.0,363,122.23,-728,-244.62
300552.SZ,20170710,3766,1284.78,3483,1191.05,4157,1417.28,4658,1588.63,1905,650.88,2018,687.58,331,114.32,0,0.0,-3786,-1293.27
300552.SZ,20170707,3687,1284.18,4920,1712.82,5544,1931.11,4866,1695.91,2330,812.46,1480,515.72,0,0.0,295,103.31,1703,592.29
300552.SZ,20170706,2909,992.24,3921,1339.07,4226,1443.06,3513,1199.05,1940,663.18,1720,587.23,409,139.23,330,112.37,-680,-231.32
300552.SZ,20170705,2390,804.49,3833,1292.93,4520,1526.42,4509,1522.2,2772,937.25,1340,453.03,0,0.0,0,0.0,1354,459.74
300552.SZ,20170704,2356,782.36,1433,476.3,2076,689.26,2411,799.86,651,215.89,839,278.31,0,0.0,400,133.04,-1305,-431.81
300552.SZ,20170703,2135,710.64,2767,921.39,2608,868.2,2613,869.81,828,275.33,591,196.57,400,133.6,0,0.0,15,5.64
300552.SZ,20170630,2277,745.38,1907,625.12,2227,730.41,2401,786.27,761,249.38,771,252.67,0,0.0,186,61.11,217,73.92
300552.SZ,20170629,1622,531.86,1777,583.4,1761,578.15,1886,618.34,284,93.04,4,1.31,0,0.0,0,0.0,767,253.51
300552.SZ,20170628,2862,933.49,2055,670.75,2012,656.72,2370,773.22,252,82.56,701,228.8,0,0.0,0,0.0,-2073,-675.4
300552.SZ,20170627,2680,892.62,2547,849.67,3037,1013.04,3018,1006.18,945,315.15,1097,364.95,0,0.0,0,0.0,-248,-80.97
300552.SZ,20170626,1997,655.96,1750,575.22,2152,707.39,2256,740.21,621,203.62,764,251.55,0,0.0,0,0.0,425,140.7
300552.SZ,20170623,3562,1153.56,2799,908.42,2979,965.2,3515,1138.57,843,274.27,1069,346.05,0,0.0,0,0.0,472,159.1
300552.SZ,20170622,4332,1442.48,2926,980.15,3075,1029.9,3419,1145.63,537,179.51,1877,626.27,738,249.76,460,149.6,-1335,-439.66
300552.SZ,20170621,2806,943.81,1962,660.0,2195,738.64,2235,750.95,164,54.79,1167,393.16,199,66.86,0,0.0,-706,-237.14
