LOCAL_COMPANY_NAME,LOCAL_SYMBOL,股票代码,公司简称,行业,行业代码,问题,提问者,来源,提问时间,更新时间,提问者编号,问题编号,回答ID,回答内容,回答者
锐明技术,002970,002970,锐明技术,信息传输、软件和信息技术服务业,012002,您好，首先恭喜贵公司获得Berg Insight评定为全球第一视频远程信息处理硬件提供商。请问一下这个评定具体是应用在哪方面的？是市占率第一还是怎么怎么样评定的？2.请问AEBS贵公司有技术储备或应用吗？谢谢,irm1625655,网站,2026-06-12 16:19:11,2026-06-15 15:31:43,1081129442748141568,2289358016013230080,,,
锐明技术,002970,002970,锐明技术,信息传输、软件和信息技术服务业,012002,您好，请问最近备受关注强制性国家标准《轻型汽车自动紧急制动系统技术要求及试验方式》完成起草，征求意见到6月底，后面应该AEBS会变成高阶智驾的基础标配，请问公司的产品有没有应用的上？公司会否考虑参与这个市场应该很大规模。谢谢,irm1625655,网站,2026-06-08 15:56:54,2026-06-12 20:45:33,1081129442748141568,2286377849697140736,2288614204986974208,尊敬的投资者，您好。公司是一家以人工智能和视频技术为核心，聚焦商用车安全、合规和效率提升的AIoT智能物联解决方案提供商。公司AI辅助驾驶系统已涵盖了AEBS功能，公司将持续关注行业政策及市场需求，积极把握业务拓展机会。感谢您的关注！,锐明技术
锐明技术,002970,002970,锐明技术,信息传输、软件和信息技术服务业,012002,"尊敬的董秘您好，我是公司二级市场投资者，麻烦咨询：
1、根据中证登下发数据，截至2026年5月31日收盘，公司股东总户数是多少？
2、公司HVDC高压直流电源目前量产及客户供货落地进度是否量产？英伟达Cosmos3开源模型公司是否接入生态，后续有无相关技术合作规划？对公司业务有什么帮助
辛苦回复，谢谢！",irm1983225,网站,2026-06-04 17:59:18,2026-06-12 20:45:33,1836179771352080384,2283472252761915392,2288612839187374080,尊敬的投资者，您好。（1）关于股东人数，烦请将股东身份证扫描件以及证券账户账号信息扫描件发至公司邮箱infomax@streamax.com，核实股东身份后，我们会以邮件形式回复，或请您关注后续定期报告中披露的股东户数。（2）公司高压直流（HVDC）电源产品相关业务正处于稳步推进中。（3）公司一直密切关注AI技术的发展趋势，积极探索AI技术与产品的融合，提升产品竞争力。现阶段，公司解决方案和产品尚未接入Cosmos 3，公司将根据业务发展需求，积极评估接入的可能性，后续业务进展请关注公司披露的公告。感谢您的关注！,锐明技术
锐明技术,002970,002970,锐明技术,信息传输、软件和信息技术服务业,012002,"尊敬的董秘您好，有三个问题向公司咨询：
1、公司HVDC高压直流电源业务目前项目落地进度如何？之前电话会议以及调研说相关产品是计划六月实现批量量产是否达成？
2、近期英伟达在GTC大会正式发布开源全模态物理AI模型NVIDIA Cosmos3，同步成立全球物理AI开发者联盟，公司作为英伟达产业链上游配套厂商，现阶段产品、算法是否已接入Cosmos3相关生态体系？有无合作？
",irm1983225,网站,2026-06-04 17:50:57,2026-06-12 20:45:33,1836179771352080384,2283467949224558592,2288612117639667712,尊敬的投资者，您好。公司高压直流（HVDC）电源产品相关业务正处于稳步推进中。同时，公司一直密切关注AI技术的发展趋势，积极探索AI技术与产品的融合，提升产品竞争力。现阶段，公司解决方案和产品尚未接入Cosmos 3，公司将根据业务发展需求，积极评估接入的可能性，后续业务进展请关注公司披露的公告。感谢您的关注！,锐明技术
锐明技术,002970,002970,锐明技术,信息传输、软件和信息技术服务业,012002,做为较早就转型AI落地应用场景的上市公司，请问公司的AI应用可用于哪些场景，可否相对详细点介绍？是否已经有较大收入了？未来前景如何？详细,irm1625655,网站,2026-06-01 13:57:16,2026-06-12 20:45:33,1081129442748141568,2281120998685523968,2288606164609777664,尊敬的投资者，您好，公司是一家以人工智能和视频技术为核心，聚焦商用车安全、合规和效率提升的AIoT智能物联解决方案提供商，主要在物流车辆、公共出行车辆和特种车辆等场景下，为客户提供AI 解决方案和视频设备，其中AI 解决方案包含AI辅助驾驶系统、AI车队作业管理系统以及AI垂直大模型车队管理系统，具体产品介绍及经营数据可详见公司于巨潮资讯网（www.cninfo.com.cn）披露的定期报告。感谢您的关注！,锐明技术
锐明技术,002970,002970,锐明技术,信息传输、软件和信息技术服务业,012002,请问我司截止2026.6.2股东人数是多少？ 有色金属涨价是否对公司业务造成挤压冲击？,irm2550700,APP,2026-06-02 14:17:00,2026-06-11 16:07:33,2016876020579610624,2281873339516829696,2288609592192098305,尊敬的投资者，您好。（1）关于股东人数，烦请将股东身份证扫描件以及证券账户账号信息扫描件发至公司邮箱infomax@streamax.com，核实股东身份后，我们会以邮件形式回复，或请您关注后续定期报告中披露的股东户数。（2）公司持续跟踪原材料市场价格波动，结合自身实际生产经营情况，动态调整采购策略，强化成本管控，并及时与客户沟通，以降低原材料对公司业务的不利影响。感谢您的关注！,锐明技术
锐明技术,002970,002970,锐明技术,信息传输、软件和信息技术服务业,012002,请问我司股东人数几何？赴港上市进度如何？能否披露？hvdv业务进展如何？,irm2550700,APP,2026-06-02 14:16:04,2026-06-11 16:05:33,2016876020579610624,2281872858500366336,2288608561399947264,"尊敬的投资者，您好。（1）关于股东人数，烦请将股东身份证扫描件以及证券账户账号信息扫描件发至公司邮箱infomax@streamax.com，核实股东身份后，我们会以邮件形式回复，或请您关注后续定期报告中披露的股东户数。（2）公司已于2026年4月2日向香港联交所重新递交H股发行上市的材料，并于同日刊发相关申请文件，具体内容相关链接可见公司披露的公告。目前，各项上市筹备工作正有序进行，本次发行上市尚需取得中国证券监督管理委员会、香港证监会等相关机构的备案、批准或核准。（3）公司高压直流（HVDC）电源产品相关业务正处于稳步推进中。
公司将严格按照法律法规相关要求，持续履行信息披露义务，后续进展可关注公司披露的公告。感谢您的关注！",锐明技术
锐明技术,002970,002970,锐明技术,信息传输、软件和信息技术服务业,012002,您好，公司的HVDC代工业务将在第三季度陆续开展吗？谢谢,irm1402804,网站,2026-05-25 16:32:10,2026-06-11 15:58:03,92580204056150016,2276005649686315008,2288604841759850496,尊敬的投资者，您好，公司正稳步推进高压直流（HVDC）电源产品相关业务，如公司未来在相关领域有重大进展，将依法履行信息披露义务。感谢您的关注！,锐明技术
锐明技术,002970,002970,锐明技术,信息传输、软件和信息技术服务业,012002,尊敬的董秘，您好！请问公司的HVDC业务是为海外V客户代工吗？谢谢,irm1402804,网站,2026-05-25 16:31:10,2026-06-11 15:55:33,92580204056150016,2276005134290239488,2288603424619061248,尊敬的投资者，您好，公司客户信息属于合同约定的保密内容，公司需严格履行保密义务，相关业务进展请关注公司披露的公告。感谢您的关注！,锐明技术
锐明技术,002970,002970,锐明技术,信息传输、软件和信息技术服务业,012002,您好，请问越南工厂新建的多条生产线能源产品月产能最大是多少？产品已经试样了吗？如果试样通过大概什么时候可以量产？谢谢,irm1625655,网站,2026-05-25 14:49:48,2026-06-11 15:54:03,1081129442748141568,2275952881718116352,2288602866246991872,尊敬的投资者，您好，公司越南工厂二期已于2025年投资建设，公司将根据客户需求、订单量等情况，逐步释放产能。目前，UPS产品已实现批量交付，相关业务进展请关注公司披露的公告。感谢您的关注！,锐明技术
