LOCAL_COMPANY_NAME,LOCAL_SYMBOL,股票代码,公司简称,行业,行业代码,问题,提问者,来源,提问时间,更新时间,提问者编号,问题编号,回答ID,回答内容,回答者
华测导航,300627,300627,华测导航,制造业,012015,请问董秘：公司聚焦测绘与农业机械智导系统，同时拓展多领域包括自动驾驶定位系统、低空飞行系统等，包含多种产业链，求大而全。在市场大环境转差的情况下，逆流而上，准备大力参与市场内卷？,irm1582304,APP,2026-06-11 10:33:44,2026-06-12 09:26:21,972711634834558976,2288437802090192896,,,
华测导航,300627,300627,华测导航,制造业,012015,截止5.29股东总人数是多少？,irm1284943,网站,2026-06-01 10:31:41,2026-06-02 11:03:05,89980133934366720,2281015042040750080,,,
华测导航,300627,300627,华测导航,制造业,012015,人民币持续升值，公司一季度汇兑损失近三千万，二季度公司有没有采取措施对冲人民币升值的损失？公司近半利润靠海外，如果仍然按照一季度的趋势发展，今年单单汇兑损失就要超过一亿多，对今年业绩影响巨大,cninfo1356653,网站,2026-05-31 18:40:25,2026-06-02 10:02:28,2121531694914617344,2280524762755432448,,,
华测导航,300627,300627,华测导航,制造业,012015,最近公司股价大跌，请问公司对年初制定的利润目标还有没有信心实现？未来Al发展明确，对公司未来发展是利好还是利空？谢谢,cninfo454516,网站,2026-05-28 09:14:39,2026-05-29 14:52:47,336241547832750483,2278006657769652224,,,
华测导航,300627,300627,华测导航,制造业,012015,董秘您好，查阅公司财报，农机导航机器人、车规级定位感知、工程机械智能控制等业务，搭载自研AI芯片与时空智能平台，具备物理感知、智能解算、运动控制等典型物理AI、具身智能业务特征，相关业务落地规模可观。请问公司为何未将此类业务归类、披露为物理AI相关收入？后续是否会调整业务披露口径，单独公示物理AI业务营收情况，向市场体现公司在该领域的实际业务布局与体量？,cninfo1378034,网站,2026-05-25 13:22:40,2026-05-26 10:13:58,2268530833238540288,2275907982149877760,,,
华测导航,300627,300627,华测导航,制造业,012015,公司股价又新低了，请问如何保障投资者利益,irm2429670,公众号,2026-05-15 23:23:22,2026-05-19 14:23:32,1977604926854246400,2268795868673564672,,,
华测导航,300627,300627,华测导航,制造业,012015,董秘您好，公司PointX星地融合服务目前营销推广落地进展如何？预计今年能贡献多少利润？长期看该业务利润占比能否成为公司核心增长点？,cninfo1378034,网站,2026-05-15 16:03:26,2026-05-18 10:59:26,2268530833238540288,2268569128561655808,,,
华测导航,300627,300627,华测导航,制造业,012015,请问截至2026年4月30日公司的股东总数是多少？谢谢,irm1911546,网站,2026-05-02 20:19:05,2026-05-11 15:00:04,1656193652162846720,2259052675147735040,2263484024807960577,"您好，感谢您对公司的关注。截至2026年4月30日，公司股东户数为62,608户，谢谢！",华测导航
华测导航,300627,300627,华测导航,制造业,012015,公司如何做强做大：北斗+自动驾驶+精准农业+低空经济，海外加速拓展？,irm2429670,公众号,2026-04-23 21:54:32,2026-04-30 20:45:33,1977604926854246400,2252422336564404224,2256568466036436992,您好，感谢您对公司的关注。产品与技术方面，公司聚焦高精度定位导航、感知测量、智能控制三大核心技术，依托全球星地融合增强服务平台PointX和星地融合芯片StellaX，构建覆盖全球的高精度定位服务能力，持续夯实技术护城河。市场与渠道方面，公司坚持“全球化、打爆品”策略，深耕海外市场，抓住全球行业发展机遇，加速渠道拓展与版图扩张，同时巩固国内行业领先地位。业务与生态方面，公司深化“伙伴+华测”的合作伙伴生态，覆盖精准农业、自动驾驶、低空经济等领域，并通过产业基金布局AI与智能设备新形态，与合作伙伴共赢智能未来。经营与风控方面，公司将坚持稳健经营，通过优化资源配置、强化成本管控应对宏观不确定性，提升经营韧性与抗风险能力。谢谢！,华测导航
华测导航,300627,300627,华测导航,制造业,012015,请问董秘，公司在航天相关业务中，主要客户类型是航天主机厂、科研院所，还是工程建设单位及地方项目？是否进入过核心航天型号或重大工程体系？,cninfo749629,网站,2026-04-20 15:02:55,2026-04-30 20:45:33,929603297175797760,2249983688493473792,2256568663632224256,您好，感谢您对公司的关注。公司是国内高精度卫星导航定位产业的领先企业之一，相关产业在国内外市场前景广阔。公司主营业务为高精度导航定位相关的核心技术及其产品与解决方案的研发、制造、集成和产业化应用，对于商业航天等前沿产业的发展，公司会结合自身技术积累与市场条件，保持关注与研究。公司目前暂未参与火箭、卫星等上游环节，与部分卫星星座运营及数据应用服务的企业有一定前期的技术与业务合作交流，公司目前业务所属领域未来有望受益于卫星互联网下游应用端，但尚未形成明显收入贡献。敬请投资者理性评估投资风险，谢谢！,华测导航
