LOCAL_COMPANY_NAME,LOCAL_SYMBOL,股票代码,公司简称,行业,行业代码,问题,提问者,来源,提问时间,更新时间,提问者编号,问题编号,回答ID,回答内容,回答者
千方科技,002373,002373,千方科技,信息传输、软件和信息技术服务业,012002,特斯拉FSD的技术跟你家车路协同有没有融合的可能性？,irm1489050,网站,2026-06-13 17:06:50,2026-06-15 16:55:02,807826491720888320,2290124744241397760,,,
千方科技,002373,002373,千方科技,信息传输、软件和信息技术服务业,012002,请问贵公司，大股东杭州灏月减持截至今天股市交易截至，是否已经减持完毕。若没有，还剩余多少股票，后续还有大的减持计划吗,irm3411253,网站,2026-06-12 15:57:00,2026-06-15 15:28:15,2289331712069488640,2289346590416371712,,,
千方科技,002373,002373,千方科技,信息传输、软件和信息技术服务业,012002,贵公司您好，阿里巴巴减持计划于6.15结束，请问截至6.12股市结束，其减持计划完成了吗？后续还会有新的减持计划吗？股价目前已经到达了平仓线附近，请问有无爆仓风险？,irm3411253,网站,2026-06-12 15:31:38,2026-06-15 15:25:36,2289331712069488640,2289333507945988096,,,
千方科技,002373,002373,千方科技,信息传输、软件和信息技术服务业,012002,尊敬的董秘：你好，请问2026年6月10日股东人数是多少？,irm3339097,网站,2026-06-11 14:45:58,2026-06-15 15:16:32,2255782304956432384,2288567801176457216,2291411911580270592,"截止至2026年6月10日，公司股东总户数89,703户。",胡锦芸
千方科技,002373,002373,千方科技,信息传输、软件和信息技术服务业,012002,董秘您好！二股东在股价低位，成交量低迷的情况下仍持续、大额减持，完全不顾及中小股东利益；截至目前其持股仍有约2亿股，后续减持压力巨大。请问公司是否评估过：在约2亿股待减持预期下，股价和流动性将进一步恶化，严重损害公司再融资、商誉及全体股东利益？管理层对此有无应对预案和时间节点。,irm3219694,公众号,2026-06-12 09:02:40,2026-06-15 10:40:13,2224568157822382080,2289133036052480000,,,
千方科技,002373,002373,千方科技,信息传输、软件和信息技术服务业,012002,董秘您好：想请教贵公司存储业务的具体模式：1. SSD/TF卡存储服务器里的存储颗粒、主控芯片是全部外购还是自研/定制？2.公司是否具备存储芯片的设计，先进封测，芯片测试设备相关研发和投入？3.公司存储业务与江波龙（主控自研+封测）的模式主要差异在哪）,irm2732767,网站,2026-06-12 08:22:04,2026-06-15 10:16:54,2080241768915677184,2289112110971813888,,,
千方科技,002373,002373,千方科技,信息传输、软件和信息技术服务业,012002,董秘您好，公司股价接连创下上市多年新低，二股东持续减持叠加实控人及关联方频繁小额股权质押，市场疑虑不断。烦请明确说明：一是密集质押是否代表上市公司或控股股东资金面存在紧张问题；二是面对股价长期异常走弱，公司迟迟未出台任何回购、增持等维稳措施，管理层针对市值低迷有无切实可行的整改落地计划？,irm3219694,公众号,2026-06-04 11:02:05,2026-06-12 20:45:33,2224568157822382080,2283257228733775872,2287182090286489600,感谢您的关注。实控人及关联方股权质押属于个人正常融资行为，与上市公司资金状况无关，相关风险可控且均合规披露。现阶段公司暂无回购、增持，如有，相关方将按照相关规定履行信息披露义务并实施。管理层将深耕主业、优化经营质量，多措并举提升公司内在价值，积极维护中小投资者利益。,胡锦芸
千方科技,002373,002373,千方科技,信息传输、软件和信息技术服务业,012002,董秘您好，二级市场普遍认为阿里系持续减持是股价长期承压核心因素：1、杭州灏月当前剩余持股数量，后续减持窗口期、减持上限、减持方式？2、公司是否主动和主要股东沟通放缓减持？3、行业同类上市公司多通过回购稳定股价，公司为何长期无回购规划？,irm3219694,公众号,2026-06-04 10:20:43,2026-06-12 20:45:33,2224568157822382080,2283235900104728576,2287181566274158592,感谢您的关注。1、杭州灏月本次减持窗口期至6月15日，合计拟减持不超2365.07万股，截至6月4日已减持1958.47万股，剩余约406.6万股，采用集中竞价与大宗交易方式实施。2、公司与股东保持常态化沟通，提醒其合规理性减持。3、截至目前，公司暂无股份回购计划；如有股份回购，公司将按照相关规定履行信息披露义务并实施。,胡锦芸
千方科技,002373,002373,千方科技,信息传输、软件和信息技术服务业,012002,董秘您好，公司第二大股东杭州灏月不计成本减持，二级市场受抛压影响股价长期低迷、持续承压。请问公司现阶段有无股价维稳相关举措？是否主动对接产业资本投资方，通过大宗/协议转让方式引入新股东承接减持筹码，缓解二级市场抛售冲击、优化股权结构，维护中小投资者利益,irm3219694,公众号,2026-06-02 09:20:05,2026-06-12 20:45:33,2224568157822382080,2281720309225185280,2287181093827756032,感谢您的关注。杭州灏月减持系股东自身资金安排，相关计划及进展均已依规披露，公司将持续跟进并督促其合规实施。如有合适的产业资本投资方，公司不排除通过大宗/协议转让方式引入新股东的可能。,胡锦芸
千方科技,002373,002373,千方科技,信息传输、软件和信息技术服务业,012002,董秘您好，第二大股东杭州灏月不计成本减持压制股价，距离6月15日减持到期仅剩十几个交易日，仍有大量待减持筹码。请问公司管理层有无明确维稳股价方案，切实保护中小投资者利益？,irm3219694,公众号,2026-06-01 17:17:30,2026-06-12 20:45:33,2224568157822382080,2281224197552824320,2287180878907293696,感谢您的关注。杭州灏月减持系股东自身资金安排，相关计划及进展均已依规披露，公司将持续跟进并督促其合规实施。公司管理层将聚焦主业经营，强化技术创新与价值传递，以扎实基本面支撑市值，切实维护投资者利益。,胡锦芸
