LOCAL_COMPANY_NAME,LOCAL_SYMBOL,股票代码,公司简称,行业,行业代码,问题,提问者,来源,提问时间,更新时间,提问者编号,问题编号,回答ID,回答内容,回答者
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,董秘您好，近日芯速联宣布其 1.6T MCF 兼容型光模块完成与藤仓、住友、康宁三家厂商的多厂商互操作性验证，请问：请问公司通过产业基金参股宁波芯速联光电科技有限公司的最新持股比例是多少？公司是否了解该产品的商业化进展、客户拓展情况？该业务进展对公司未来的投资收益是否存在潜在影响？,irm1690327,网站,2026-06-10 13:40:21,2026-06-11 08:40:16,1207949321506791424,2287791812944314368,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,“董秘您好，公司目前为无实控人状态，作为广州本地上市公司，是否有结合自身业务发展，探讨引入国有资本战略入股或合作的可能性？ 如有相关规划或接触，是否会依规披露？感谢回复。”,irm3353218,公众号,2026-06-08 17:13:43,2026-06-09 15:50:51,2258392090294239232,2286417440417366016,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,董秘您好，公司目前处于无实控人状态，股权较为分散。作为广州本地企业，请问公司是否有引入国有资本进行战略合作、战略入股的相关考虑或初步接触？后续若涉及相关事项，是否会严格按照规则及时履行信息披露义务？感谢解答。,irm3353218,公众号,2026-06-08 17:15:01,2026-06-09 15:50:12,2258392090294239232,2286418110432264192,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,请问尊敬的董秘：一、公司的股价持续下跌，公司的市值管理工作是如何开展的？二、请详细介绍一下公司的业务和产品都有哪些？都具体可以应用到哪些领域？三、公司的资本运作情况如何？都具体参股哪些公司？四、请问公司的未来发展空间和方向如何？谢谢！,irm2404630,APP,2026-06-04 15:33:19,2026-06-08 08:43:31,1970076416083800064,2283397021866196992,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,尊敬的董秘，您好！详细看了股民的提问，很多重要问题，贵公司很多没有给予回应，不知出于何种原因？贵公司持有宁波芯速联4.17%的股份，宁波芯速联也成功量产AI关键物件光模块，并且成功供应欧美国家的人工智能公司。对于投资你们的股民来说，迫切希望知道，芯速联目前产能，以及光模块的发展进度、出货量。希望贵公司能积极回应股民的关切，谢谢！,irm1633855,APP,2026-05-13 15:27:50,2026-05-14 14:21:09,1096945874563751936,2267066439515308032,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,公司一年内有无定增计划，或者引入战略投资计划,irm3353218,公众号,2026-05-01 23:01:57,2026-05-06 10:00:26,2258392090294239232,2258394445371383808,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,公司解除一致行动人，以及珠海玄元八号基金退出十大股东，是否为引入国资做准备，目前是否有国资入股的接触或计划,irm3353218,公众号,2026-05-01 23:04:35,2026-05-06 10:00:21,2258392090294239232,2258395811143692288,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,请问，贵公司的宁波芯速联是否量产400G/800G硅光模块？1.6T硅光模块的情况如何？光芯片是否有？,irm1251790,网站,2026-04-23 14:11:58,2026-04-23 14:51:06,89813824210731008,2252183931224010752,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,公司参股的宁波芯速联主要产品是AWG芯片/组件、硅光芯片、光引擎/光模块，主要用于数据中心、5G前传等细分领域。现在光模块大发展，公司后续有什么安排？,irm1251790,网站,2026-04-22 14:12:34,2026-04-22 15:46:23,89813824210731008,2251442070140198912,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,能介绍下子公司宁波芯速联的光芯片的业务情况吗？以及后续公司会不会对他增资？,irm1251790,网站,2026-04-22 13:21:13,2026-04-22 14:17:04,89813824210731008,2251415613141655552,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,秘，你好 截止4月20号 股东人数多少,irm1330156,公众号,2026-04-20 22:25:32,2026-04-21 10:30:38,91943122967199744,2250211802528063488,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,董秘 你好 截止4月10号 股东人数多少,irm1330156,公众号,2026-04-17 09:09:34,2026-04-17 09:59:13,91943122967199744,2247575053273010176,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,请问贵司截止3月31日的股东人数是多少？,irm1955570,网站,2026-04-01 10:53:00,2026-04-01 13:54:48,1749078702200983552,2235753645652795392,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,董秘您好，2025年公司营收同比微增0.16%，但存货余额从5.4亿增至7.29亿，增幅超35%，请问存货大幅增长的原因及合理性，是否存在成本结转不及时？此外，证券虚假陈述诉讼涉案约4045万元，期末预计负债仅416万元，请问计提依据及是否充分？扣非净利润仅587万元，请问盈利改善的可持续性如何？谢谢。,irm3237189,网站,2026-03-31 18:47:37,2026-04-01 09:27:09,2229971424161116160,2235256082281488384,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,请问公司推出的企业AI办公系统“小云助手”和法务工具“智律星”，在向客户提供服务时，后台是基于哪家大模型厂商的API接口？在运营过程中，公司是如何计量和管控Token消耗的？目前这两款产品的日均Token调用量大概处于什么级别？公司是否有计划推出基于Token消耗量的阶梯式付费套餐？,irm1955570,网站,2026-03-25 10:53:00,2026-03-25 11:09:17,1749078702200983552,2230558444384997376,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,鉴于与传统物联网平台Jasper的代理协议已到期，公司在自主可控的“云犀”AIoT中台上，是否计划引入更多基于大模型的生成式AI功能？届时，对于用户通过自然语言查询设备数据或生成报表的交互方式，是否会采用“AI-Token”进行增值收费？,irm1955570,网站,2026-03-25 11:08:41,2026-03-25 11:09:07,1749078702200983552,2230566527719288832,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,公司新成立的上海算力子公司，主要开展AI算力基础设施融合及运营服务。在向客户提供算力租赁或算力调度服务时，是否计划采用“算力Token”作为计费单位（如按每小时/每百万Token计算推理费用）？相比传统的按GPU物理机时计费，这种模式有何优势？,irm1955570,网站,2026-03-25 10:53:21,2026-03-25 11:08:34,1749078702200983552,2230558624773623808,,,
宜通世纪,300310,300310,宜通世纪,信息传输、软件和信息技术服务业,012015,在“东数西算”和算力网络的布局下，公司是否在研发将算力资源进行“Token化”封装的技术？即，通过公司自研的“云犀”AIoT中台，能否实现异构算力（如英伟达、国产芯片）的统一调度，并向客户提供标准化的算力Token服务？,irm1955570,网站,2026-03-25 10:53:40,2026-03-25 11:08:16,1749078702200983552,2230558788188221440,,,
