LOCAL_COMPANY_NAME,LOCAL_SYMBOL,股票代码,公司简称,行业,行业代码,问题,提问者,来源,提问时间,更新时间,提问者编号,问题编号,回答ID,回答内容,回答者
博实结,301608,301608,博实结,制造业,012015,尊敬的董秘您好！公司从去年一季度开始到今年一季度业绩可圈可点，但股价却不见起色，持有一年却还亏损。公司是否有稳定股价的方法如：增持股票。放弃减持。,irm1787043,公众号,2026-06-06 21:02:38,2026-06-12 15:26:03,1385079459331510272,2285051091528278016,2288672968736317440,"尊敬的投资者，您好！2025年度，公司实现营业收入17.12亿元，较上年同期增加22.10%，实现归属于上市公司股东的净利润2.35亿元，较上年同期增加33.65%。2026年第一季度，公司实现营业收入4.18亿元，较上年同期增加20.33%，实现归属于上市公司股东的净利润0.55亿元，较上年同期增加36.72%，实现归属于上市公司股东的扣除非经常性损益的净利润0.51亿元，较上年同期增加51.61%。公司高度重视投资者回报，2024、2025年度累计实施4次现金分红，其中2024年度分红合计 8,606.40 万元，2025年度分红合计8,500.06 万元；2025年度同步推出资本公积金每 10 股转增 4.9 股方案，持续回馈股东。感谢您的关注！",博实结
博实结,301608,301608,博实结,制造业,012015,据有关权威媒体报道，目前我国有过亿骑行爱好者，目前在骑行领域，公司有没有哪些产品，目前销售量是不是在上升。,irm1520834,APP,2026-06-04 16:06:17,2026-06-12 15:24:33,857791435412496384,2283414004435320832,2288673329506770944,尊敬的投资者，您好！在智慧出行领域，公司为青桔（滴滴出行旗下）、哈啰出行、美团单车、九号公司等客户提供智能轮毂锁、电单中控产品、电助力自行车组件等智能化组件产品。2025年度，公司智慧出行组件产品实现收入4.01亿元，相比2024年同期增长15.21%。感谢您的关注！,博实结
博实结,301608,301608,博实结,制造业,012015,董秘您好！公司深耕两辆车智能化多年，又有海外的销售渠道，当前油价高企电动化加速。两辆电动车出口暴增！建议公司介入两辆车的出口业务，打造自己的品牌，期待电动两辆车的保时捷的到来。,irm1787043,公众号,2026-06-11 11:47:59,2026-06-12 11:03:40,1385079459331510272,2288476070070255616,,,
博实结,301608,301608,博实结,制造业,012015,请问，截至2026年六月 10日公司的股东总数是多少？谢谢,irm1329452,网站,2026-06-11 09:44:18,2026-06-12 08:49:38,91937075653246976,2288412332755582976,,,
博实结,301608,301608,博实结,制造业,012015,尊敬的董秘您好！公司深耕二轮车智能化多年、今年以来电动二轮车出口量暴增，公司有没有打算新增二轮车的出口业务。,irm1787043,公众号,2026-06-06 20:53:45,2026-06-09 10:12:23,1385079459331510272,2285046504324661248,,,
博实结,301608,301608,博实结,制造业,012015,公司除了智能车载系统外，还有哪些产品？都应用于哪些场景，请详细介绍一下。另外目前公司战略有哪些？,irm1520834,APP,2026-05-29 17:22:09,2026-06-04 20:45:33,857791435412496384,2279000083725090816,2283382204676005888,尊敬的投资者，您好！公司主要从事物联网智能化产品的研发、生产和销售，依托“通信+定位+AI”的底层核心技术，构建了“模组底座+AI驱动+云端服务+智能终端”的业务模式。在智能交通领域，公司产品包括智能车载视频行驶记录仪、资产位置管理终端和AI资产位置管理终端等，其中智能车载视频行驶记录仪、AI资产位置管理终端应用了公司自研的AI算法技术，除具备远程监控、全程记录等基础功能外，还集成了高级驾驶辅助系统（ADAS）、驾驶员状态监测（DSM）等功能，进一步提升了商用车和乘用车的智能化管理水平。在智慧出行领域，公司为青桔（滴滴出行旗下）、哈啰出行、美团单车、九号公司等客户提供智能轮毂锁、电单中控产品等智能化组件产品。在智能睡眠领域，公司智能睡眠终端实时追踪并分析用户的睡眠状态，并根据用户的体温和睡眠周期自动调节温度，显著提升用户的睡眠质量和生活品质。在移动支付领域，公司作为财付通（腾讯旗下公司）的合作对象，为其提供智能支付硬件产品，包括收款云音箱、云播报打印机等。除上述产品外，公司以通信、定位技术应用为核心，布局并销售了电子学生证、智能穿戴手表、便携式错题打印机、智能安防摄像头等产品。在公司战略层面，公司一方面依托“通信+定位+AI”底层核心技术，持续推动公司产品和应用场景多元化，积极寻求物联网“AI 端侧”领域的业务新机会，另一方面系统性推进全球化战略，持续深耕东南亚、非洲、中东等市场，并将欧美发达地区作为长期的业务开拓重点区域。感谢您的关注！,博实结
博实结,301608,301608,博实结,制造业,012015,公司是不是腾讯的供应商，目前与腾讯在哪方面有合作？   另外公司在智能穿戴领域有没有产品？,irm1520834,APP,2026-06-02 14:25:16,2026-06-04 15:49:03,857791435412496384,2281877600144261120,2283384463650258944,尊敬的投资者，您好！在移动支付领域，公司作为财付通（腾讯旗下公司）的合作对象，为其提供智能支付硬件产品，包括收款云音箱、云播报打印机等。在智能穿戴领域，公司智能穿戴手表针对“老人康养”、“平安校园”的应用场景，采用低功耗技术实现超长续航，支持语音通话、高精度定位及SOS一键报警、用药提醒等功能，助力用户异常状况的及时预警与快速响应。感谢您的关注！,博实结
博实结,301608,301608,博实结,制造业,012015,5月31股东人数谢谢董秘,irm1735446,网站,2026-06-01 21:50:28,2026-06-04 15:47:33,1291852057392508928,2281364884310724608,2283383690741489664,"尊敬的投资者，您好！截至2026年5月29日收市后，公司合并普通账户和融资融券信用账户的股东人数为9,615户。感谢您的关注！",博实结
博实结,301608,301608,博实结,制造业,012015,请问，截至2026年五月 29日公司的股东总数是多少？谢谢,irm1329452,网站,2026-05-30 18:44:25,2026-06-04 15:47:33,91937075653246976,2279784654173376512,2283383630406729728,"尊敬的投资者，您好！截至2026年5月29日收市后，公司合并普通账户和融资融券信用账户的股东人数为9,615户。感谢您的关注！",博实结
博实结,301608,301608,博实结,制造业,012015,公司股票最近连续大跌，请问经营是否正常，销售是不是不如往年同期。,irm1520834,APP,2026-05-29 17:22:58,2026-06-04 15:47:03,857791435412496384,2279000513221820416,2283383235441836032,尊敬的投资者，您好！2025年度，公司实现营业收入17.12亿元，较上年同期增加22.10%，实现归属于上市公司股东的净利润2.35亿元，较上年同期增加33.65%。2026年第一季度，公司实现营业收入4.18亿元，较上年同期增加20.33%，实现归属于上市公司股东的净利润0.55亿元，较上年同期增加36.72%，实现归属于上市公司股东的扣除非经常性损益的净利润0.51亿元，较上年同期增加51.61%。目前，公司生产经营正常，各项业务有序开展。感谢您的关注！,博实结
博实结,301608,301608,博实结,制造业,012015,公司目前有没有拓展新产品新领域，有没有针对机器人业务相关的产品。,irm1520834,APP,2026-05-26 10:21:54,2026-05-28 20:45:33,857791435412496384,2276556977478107136,2277479201624383488,尊敬的投资者，您好！公司产品暂未应用于人形机器人领域。感谢您的关注！,博实结
博实结,301608,301608,博实结,制造业,012015,公司是否有向机器人领域进军的打算，从技术上讲，公司的无线模组能否应用于机器人。,irm1520834,APP,2026-05-25 13:51:46,2026-05-28 20:45:33,857791435412496384,2275922971565867008,2277479150084775936,尊敬的投资者，您好！公司产品暂未应用于人形机器人领域。感谢您的关注！,博实结
博实结,301608,301608,博实结,制造业,012015,董秘您好！公司智能车载终端系列产品有专门的无人驾驶产品吗？车载终端产品有出口海外吗？,cninfo907515,网站,2026-05-22 09:55:55,2026-05-28 20:45:33,1082768754437394432,2273574912945143808,2277478866418515968,尊敬的投资者，您好！公司的智能车载视频行驶记录仪产品应用了自研的AI算法技术，具备高级驾驶辅助系统（ADAS）、驾驶员状态监测（DSM）、盲区监测（BSD）等功能，能够有效提升商用车的驾驶体验和智能化管理水平。公司稳步推进产品“出海”战略，2025年度实现海外收入4.23亿元，相比上年同期增长29.10%，其中，智能车载终端产品已销售至非洲、中亚、南美等几十个国家和地区。感谢您的关注！,博实结
博实结,301608,301608,博实结,制造业,012015,目前公司在手订单情况如何，产线利用率如何。目前有没有新产品研发。,irm1520834,APP,2026-05-21 18:51:25,2026-05-28 20:45:33,857791435412496384,2273108737194835968,2277478402760466432,尊敬的投资者，您好！持续的产品创新和应用场景拓展是公司的长期发展战略，也是公司未来收入持续增长的核心驱动力，在手订单及产能利用率情况请以公司对外披露的公告为准。感谢您的关注！,博实结
博实结,301608,301608,博实结,制造业,012015,目前公司在手订单情况如何，产能利用率多少？目前公司针对于具身智能有没有产品。,irm1520834,APP,2026-05-22 13:21:38,2026-05-28 11:30:04,857791435412496384,2273680930116296704,2277479021037338624,尊敬的投资者，您好！公司产品暂未应用于具身智能领域，在手订单及产能利用率情况请以公司对外披露的公告为准。感谢您的关注！,博实结
博实结,301608,301608,博实结,制造业,012015,请问，截至2026年五月 20日公司的股东总数是多少？谢谢,irm1329452,网站,2026-05-21 05:26:00,2026-05-26 11:30:03,91937075653246976,2272693620035616768,2275987456224722944,"尊敬的投资者，您好！截至2026年5月20日收市后，公司合并普通账户和融资融券信用账户的股东人数为9,205户。感谢您的关注！",博实结
博实结,301608,301608,博实结,制造业,012015,请问，截至2026年五月 10日公司的股东总数是多少？谢谢,irm1329452,网站,2026-05-09 08:19:19,2026-05-13 16:15:03,91937075653246976,2263876902673686528,2267060272210706432,"尊敬的投资者，您好！截至2026年5月8日收市后，公司合并普通账户和融资融券信用账户的股东人数为9,232户。感谢您的关注！",博实结
博实结,301608,301608,博实结,制造业,012015,请问，截至2026年四月 30日公司的股东总数是多少？谢谢,irm1329452,网站,2026-05-03 19:12:04,2026-05-08 11:30:04,91937075653246976,2259760305369489408,2262655955140583424,"尊敬的投资者，您好！截至2026年4月30日收市后，公司合并普通账户和融资融券信用账户的股东人数为9,321户。感谢您的关注！",博实结
博实结,301608,301608,博实结,制造业,012015,尊敬的董秘你好，请问截止到4月30日收盘，公司股东人数有多少？谢谢,irm1587075,APP,2026-04-30 18:24:14,2026-05-08 11:30:04,984438037988683776,2257509141183672320,2262656049629863936,"尊敬的投资者，您好！截至2026年4月30日收市后，公司合并普通账户和融资融券信用账户的股东人数为9,321户。感谢您的关注！",博实结
博实结,301608,301608,博实结,制造业,012015,4月30股东数 谢谢董秘,irm1735446,网站,2026-04-29 17:08:13,2026-05-08 11:30:04,1291852057392508928,2256727792143249409,2262655998090256384,"尊敬的投资者，您好！截至2026年4月30日收市后，公司合并普通账户和融资融券信用账户的股东人数为9,321户。感谢您的关注！",博实结
博实结,301608,301608,博实结,制造业,012015,董秘您好？公司的年度分配方案得到了投资者的赞许。但是，我想请问为何在派现上要搞零碎数？不能派现4.5或5元的目的是什么？,cninfo907515,网站,2026-04-23 08:55:32,2026-04-27 16:53:33,1082768754437394432,2252020842994282496,2255215817653460992,"尊敬的投资者，您好！公司高度重视投资者回报，2025年度利润分配和资本公积金转增股本预案为：以公司现有总股本88,990,000股为基数，向全体股东每10股派发现金红利4.4949元（含税），以资本公积金每10股转增4.9股，不送红股。公司现金分红总额充分考虑公司和全体股东利益，并结合公司实际经营发展情况制定。感谢您的关注！",博实结
博实结,301608,301608,博实结,制造业,012015,董秘您好！我周围有很多老人睡眠质量不好。公司 的智能睡眠终端产品能直接购买吗?其购买渠道有哪些？,cninfo907515,网站,2026-04-23 08:55:56,2026-04-27 16:34:03,1082768754437394432,2252021049152712704,2255215242127843328,尊敬的投资者，您好！公司智能睡眠终端利用床罩内嵌的传感器，监测用户的温度、心率、呼吸频率等关键生理指标，实时追踪并分析用户的睡眠状态。同时，该产品根据用户的体温和睡眠周期自动调节温度，保持最佳的睡眠环境，从而有效的优化用户的睡眠体验。具体销售渠道请以客户发布的信息为准。感谢您的关注！,博实结
博实结,301608,301608,博实结,制造业,012015,董秘您好！感觉公司产品系列多，品种杂，件多值低。希望能集中几大系列的拳头产品，提高产品毛利率。,cninfo907515,网站,2026-04-17 08:48:30,2026-04-22 20:45:33,1082768754437394432,2247564195969298432,2250825089766629376,尊敬的投资者，您好！公司主要从事物联网智能化产品的研发、生产和销售业务，智能交通、智慧出行、智能睡眠和移动支付等板块的各类产品，均基于“通信+定位+AI”等底层核心技术在不同物联网应用场景延伸和拓展。未来，依托“模组底座+云端服务+AI驱动+智能终端”的业务模式，公司将继续深耕车联网、广泛布局物联网，积极寻求物联网“AI端侧”和海外市场的业务机会，稳步提升公司毛利率。感谢您的关注！,博实结
