LOCAL_COMPANY_NAME,LOCAL_SYMBOL,股票代码,公司简称,行业,行业代码,问题,提问者,来源,提问时间,更新时间,提问者编号,问题编号,回答ID,回答内容,回答者
东软载波,300183,300183,东软载波,制造业,012015,"2026年MCU（微控制单元）市场正经历显著的‌第二轮涨价潮‌，这一趋势由供给端产能收缩、上游成本上升以及AI等新需求拉动共同驱动。‌意法半导体 （ST）‌：年内第二次涨价，自2026年6月28日起对部分产品上调价格 。
‌英飞凌 （Infineon）‌：宣布自2026年7月1日起对部分产品实施价格调整，以应对供应链成本压力及需求激增 。请问，MCU涨价潮是否给贵公司业绩到了积极影响？",irm1432476,公众号,2026-06-13 07:19:31,2026-06-15 16:19:42,571923179605479424,2289822043445739520,,,
东软载波,300183,300183,东软载波,制造业,012015,尊敬的董秘您好，请问公司到六月十日的股东人数，谢谢,irm1337250,网站,2026-06-10 14:12:09,2026-06-12 08:34:03,92004807287504896,2287808202028965888,2288531216625156096,"尊敬的投资者，您好！截至2026年6月10日公司股东人数为29,797人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,尊敬的董秘您好，请问公司到五月十日的股东人数，谢谢,irm1337250,网站,2026-06-10 13:45:52,2026-06-12 08:34:03,92004807287504896,2287794664292048896,2288531362673917952,"尊敬的投资者，您好！截至2026年6月10日公司股东人数为29,797人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,公司股价再次刷新年内心底， 相对于去年3月份的高点已经腰斩，请问贵司有没有计划采取必要措施稳定公司股价，提升投资者信心？,cninfo1362857,网站,2026-06-08 11:47:31,2026-06-09 14:10:35,2157911914542735360,2286249317700534272,,,
东软载波,300183,300183,东软载波,制造业,012015,真诚的代表中小投资者问一句，公司股价跌跌不休，已经创了两年新低，股价长期低迷，影响的不仅仅是中小投资者，更影响了公司的形象，建议管理层采取合适的措施稳定股价，提升中小投资者信心，一定条件下采取并购重组等措施，做大规模，做强公司。,cninfo1362857,网站,2026-06-03 14:07:02,2026-06-08 15:09:37,2157911914542735360,2282610380889194496,,,
东软载波,300183,300183,东软载波,制造业,012015,请问公司是否有稳压产品进入英伟达供应名单？公司稳压产品的使用范围如何？谢谢。,cninfo603371,网站,2026-06-04 18:51:23,2026-06-08 15:00:05,383432973528662016,2283499095522082816,2286318758711902208,尊敬的投资者，您好！目前公司暂不生产稳压产品，感谢您的关注！,东软载波
东软载波,300183,300183,东软载波,制造业,012015,请问全资子公司上海东软载波智联微电子系统有限公司是否新增业务人工智能应用软件开发和智能机器人的研发？,irm1557918,公众号,2026-06-01 20:01:21,2026-06-04 20:45:33,916289370996666368,2281308645199798272,2283217603544047616,尊敬的投资者，您好！公司二级全资公司近期进行了经营范围调整，计划开展可视化AI教育产品的相关业务，目前暂未开展智能机器人相关业务。感谢您的关注！,东软载波
东软载波,300183,300183,东软载波,制造业,012015,董秘你好，《关于进一步深化国资国企改革方案（2026—2029年）》（下称“方案”）已于近期下发，新一轮国资国企改革已进入贯彻部署，聚焦主责主业、推进专业化整合、完善现代企业制度、培育新质生产力等方向已浮出水面。受访专家预计，战略性重组与新兴产业布局将成为“十五五”时期国资国企改革的两大投资主线。请问贵公司是否会加快资产整合，提升业绩能力？,irm1432476,公众号,2026-06-01 08:21:35,2026-06-03 11:30:03,571923179605479424,2280947988027473920,2281953001764929536,尊敬的投资者您好！公司在佛山市投资大湾区智能电力装备创新谷与独立储能项目，提升公司在华南地区的新质生产力与综合竞争力，进一步巩固与拓展公司能源互联网、新能源、智能化业务，推进双总部战略实施，推动公司业务协同发展，感谢您的关注！,东软载波
东软载波,300183,300183,东软载波,制造业,012015,董秘你好，MCU及功率半导体大厂意法半导体在5月28日向客户发出了“价格调整通知函”，宣布将自2026年6月28日起对部分产品价格进行上调。这是意法半导体在今年3月24日宣布涨价后，今年以来第二次宣布涨价。仅时隔两个月，意法半导体再度宣布调价。请问是否对公司业绩产生积极影响？子公司上海微电子主要提供面向物联网需求的芯片产品组合，包括MCU控制芯片、安全芯片、载波芯片、射频芯片、触控芯片等。,irm1432476,公众号,2026-05-31 22:30:39,2026-06-03 11:30:03,571923179605479424,2280643423286706176,2281953809390878720,尊敬的投资者，您好！公司将密切关注上下游状况，及时调整相关策略，以持续稳定的产品交付，与合作伙伴共同发展。感谢您的关注！,东软载波
东软载波,300183,300183,东软载波,制造业,012015,尊敬的董秘您好，请问公司到五月底的股东人数，谢谢,irm1337250,网站,2026-05-29 18:01:30,2026-06-01 16:12:33,92004807287504896,2279020363735482368,2281171326505410561,"尊敬的投资者，您好！截至2026年5月29日公司股东人数为29,935人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,请问截至5月29日公司股东人数多少？谢谢,irm1297954,网站,2026-05-29 15:56:57,2026-06-01 16:12:33,89427371643371520,2278956179946475520,2281171180278104064,"尊敬的投资者，您好！截至2026年5月29日公司股东人数为29,935人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,公司股价跌跌不休，2026年5月29日再次刷新年内新低，距离前期高点近乎腰斩，公司是否考虑国家鼓励的增持再贷款措施进行回购，稳定股价，增强投资者信心？,cninfo1362857,网站,2026-05-29 14:27:50,2026-06-01 14:31:03,2157911914542735360,2278910240793886720,,,
东软载波,300183,300183,东软载波,制造业,012015,你好，截止2026年5月21日，在证监会要求国有控股企业做好市值管理大背景下，在行业全面利好，不管电力，储能，还是半导体等相关板块屡创新高的大背景下，东软载波股价这两年逆势下跌35.5%，刷新年内新底，中小投资者亏损累累，请问贵司是否有计划采取一些必要措施，进行合理市值管理，维护中小投资者利益，增强投资者信心？,cninfo1362857,网站,2026-05-22 14:57:26,2026-06-01 14:21:49,2157911914542735360,2273730304056606720,,,
东软载波,300183,300183,东软载波,制造业,012015,2026年5月，全球首款‌RISC-V+AI智通融合服务器CPU LX500‌在移动云大会上亮相。该芯片采用48核异构设计（32性能核+16能效核），内置75 TOPS INT8算力，无需外接加速卡即可承载千亿级参数大模型推理。贵公司的Risc- V技术积累是否可以往CPU方向发展？,irm1432476,公众号,2026-05-22 00:06:41,2026-05-27 11:30:04,571923179605479424,2273271215200755712,2276605277855137792,尊敬的投资者，您好！目前公司基于RISC-V架构的芯片主要面向嵌入式及物联网应用，暂时没有发展CPU的计划，公司将密切关注行业发展趋势，规划后续产品。感谢您的关注！,东软载波
东软载波,300183,300183,东软载波,制造业,012015,请问贵公司全资子公司上海东软载波微电子有限公司上市计划有了么？,irm1432476,公众号,2026-05-20 21:02:46,2026-05-22 11:30:03,571923179605479424,2272434254923784192,2273150741189558272,尊敬的投资者，您好！公司全资子公司上海东软载波微电子有限公司暂无上市计划，感谢您的关注！,东软载波
东软载波,300183,300183,东软载波,制造业,012015,尊敬的董秘您好，请问公司到五月二十日的股东人数，谢谢,irm1337250,网站,2026-05-20 17:31:25,2026-05-22 11:30:03,92004807287504896,2272325325963223040,2273152407815413760,"尊敬的投资者，您好！截至2026年5月20日公司股东人数为30,107人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,请问截至5月20日收盘公司股东人数多少？谢谢,irm1297954,网站,2026-05-20 15:22:19,2026-05-22 11:30:03,89427371643371520,2272258796919808000,2273152519484563456,"尊敬的投资者，您好！截至2026年5月20日公司股东人数为30,107人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,董秘你好，贵公司全资子公司上海东软载波微电子有限公司是一家无晶圆厂（Fabless）芯片设计公司，主要业务从事芯片设计及销售，同时提供系统解决方案及售后支持等。请问该子公司是否有拆分上市计划？,irm1432476,公众号,2026-05-20 14:53:32,2026-05-22 11:30:03,571923179605479424,2272243953314414592,2273153850745880576,尊敬的投资者，您好！公司全资子公司上海东软载波微电子有限公司暂无拆分上市计划，感谢您的关注！,东软载波
东软载波,300183,300183,东软载波,制造业,012015,董秘你好，5月20日，在2026阿里云峰会上，平头哥首次公布Risc-V 真武系列芯片的规划，未来两年将陆续推出算力更强的真武V900、真武J900两代芯片，以满足Agentic时代千行百业的AI算力需求。请问贵公司的Risc V 芯片技术储备的怎么样了呢？,irm1432476,公众号,2026-05-20 12:59:29,2026-05-20 16:34:15,571923179605479424,2272185172411875328,,,
东软载波,300183,300183,东软载波,制造业,012015,董秘你好，当前RISC-V的发展已从早期的嵌入式、物联网领域，全面向‌高性能计算（HPC）‌、‌AI服务器‌和‌云计算‌主赛道迈进。2026年的核心特征是‌“AI原生融合”‌与‌“自主可控商业化”‌，多家中国企业推出的RISC-V芯片已具备与主流架构竞争的能力，并在头部互联网公司和运营商侧实现实际部署。请问贵公司的RISV-V芯片具体有哪些应用？,irm1432476,公众号,2026-05-16 11:20:26,2026-05-19 15:00:04,571923179605479424,2269165441214144512,2271401718837477376,尊敬的投资者，您好！目前公司基于RISC-V架构的芯片主要面向嵌入式及物联网应用，公司将密切关注行业发展趋势，规划后续产品。感谢您的关注！,东软载波
东软载波,300183,300183,东软载波,制造业,012015,董秘你好，公司已完成风冷、液冷储能一体机产品的开发并实现量产，面向工商业储能市场。‌其拟投资建设的佛山200MW/400MWh独立储能电站（丹桂独立储能站）已完成纳规，接入系统方案正在审批中。请问进展如何了？,irm1432476,公众号,2026-05-15 19:46:29,2026-05-19 15:00:04,571923179605479424,2268684086870867968,2271402698090020864,尊敬的投资者，您好！公司佛山丹桂独立储能站目前已完成纳规，并已向电网公司提交接入系统方案，正在审批中。公司将加快推进，尽快完成并网，感谢您的关注！,东软载波
东软载波,300183,300183,东软载波,制造业,012015,尊敬的董秘您好，请问公司到五月十日的股东人数，谢谢,irm1337250,网站,2026-05-11 09:53:04,2026-05-13 15:00:04,92004807287504896,2265409561033461760,2266861586218287104,"尊敬的投资者，您好！截至2026年5月8日公司股东人数为31,261人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,您好，截止4月底公司的股东人数是多少？谢谢！,irm1964309,网站,2026-05-06 13:28:55,2026-05-08 08:50:03,1776456550186770432,2261809957447114752,2262633259728084992,"尊敬的投资者，您好！截至2026年4月30日公司股东人数为30,940人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,尊敬的董秘您好，请问公司四月底的股东人数，谢谢,irm1337250,网站,2026-05-05 22:18:07,2026-05-08 08:47:33,92004807287504896,2261340534787035136,2262633379987169280,"尊敬的投资者，您好！截至2026年4月30日公司股东人数为30,940人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,请问截至2026年4月30日公司的股东总数是多少？谢谢,irm2631924,网站,2026-04-30 21:19:18,2026-05-06 16:58:32,2048119304938897408,2257599369087303680,2261706714995961856,"尊敬的投资者，您好！截至2026年4月30日公司股东人数为30,940人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,公司股价2025年全年下跌22.96%，截止2026年4月27日又再次下跌12%左右，中小投资者亏损严重，请问贵司如何回报中小股东，如何保障中小投资者利益，谢谢。,cninfo1362857,网站,2026-04-28 11:30:55,2026-05-01 15:41:19,2157911914542735360,2255811777920212992,,,
东软载波,300183,300183,东软载波,制造业,012015,"您好，请问：
1、股东胡亚军 2026一季报显示：总持股4727.08万股不变，其中有限售条件股份3545.31万股，无限售流通仅1181.77万股；
2、公司从未披露胡亚军股份质押、冻结、司法锁定、协议转让相关公告；
3、请问该3545.31万股标注为「有限售条件股份」的具体限售原因是什么？
是董监高高管锁定、自愿锁定、还是其他原因？请明确披露，谢谢。",irm3329721,公众号,2026-04-25 10:41:52,2026-04-27 16:53:03,2253550940597141504,2253559986669170688,2255217869842522112,"尊敬的投资者，您好！胡亚军先生为公司总工程师，其持有的35,453,100股有限售条件股份，系高管锁定股，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,您好董秘，请问2026年4月20日公司股东人数有多少？,irm1411731,公众号,2026-04-21 00:12:32,2026-04-22 16:36:03,385841024265084928,2250266949371273216,2251515736855097344,"尊敬的投资者，您好！截至2026年4月20日公司股东人数为30,866人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,董秘您好，请问截止到2026年4月10日公司股东人数是多少？谢谢！,irm1911567,网站,2026-04-10 21:22:47,2026-04-14 08:47:32,1656305716450828288,2242757757344624640,2244819058144473088,"尊敬的投资者，您好！截至2026年4月10日公司股东人数为30,441人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,您好，请问截止2026年4月10日，公司股东人数是多少？,irm1411731,公众号,2026-04-10 16:42:28,2026-04-14 08:46:32,385841024265084928,2242613283234721793,2244819255712968704,"尊敬的投资者，您好！截至2026年4月10日公司股东人数为30,441人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,尊敬的董秘您好，请问公司到四月十日的股东人数，谢谢,irm1337250,网站,2026-04-10 17:21:07,2026-04-14 08:44:32,92004807287504896,2242633203258650624,2244819161316794368,"尊敬的投资者，您好！截至2026年4月10日公司股东人数为30,441人，感谢您的关注！",东软载波
东软载波,300183,300183,东软载波,制造业,012015,您好，截止3月底公司的股东人数是多少？谢谢！,irm1964309,网站,2026-03-31 15:10:18,2026-04-02 09:14:32,1776456550186770432,2235144077374550016,2235858004231282688,"尊敬的投资者，您好！截至2026年3月31日公司股东人数为30,390人，感谢您的关注！",东软载波
