LOCAL_COMPANY_NAME,LOCAL_SYMBOL,关键词,新闻标题,新闻内容,发布时间,文章来源,新闻链接
有方科技,688159,688159,有方科技688159.SH)：2026年一季报净利润为2780.60万元,2026年4月30日，有方科技688159.SH)发布2026年一季报。 公司营业总收入为5.49亿元，较去年同报告期营业总收入减少3.79亿元，同比较去年同期下降40.86%。归母净利润为2780.60万元。,2026-04-30 09:13:58,界面新闻,http://finance.eastmoney.com/a/202604303725797767.html
有方科技,688159,688159,较去年同期下降72.73%，有方科技688159.SH)2025年净利润为2734.13万元,2026年4月30日，有方科技688159.SH)发布2025年年报。 公司营业总收入为24.05亿元，较去年同报告期营业总收入减少6.64亿元，同比较去年同期下降21.63%。,2026-04-30 11:06:44,界面新闻,http://finance.eastmoney.com/a/202604303726172271.html
有方科技,688159,688159,存储芯片概念下跌1.72%，51股主力资金净流出超亿元,688519 南亚新材 -2.72 3.74 79.84 688135 利扬芯片 0.21 5.14 269.67 300991 创益通 1.60 2.98 386.30 603353 和顺石油 1.49 4.67 449.01 603776 永安行 3.64 1.43 487.70 688159,2026-06-12 16:57:00,证券时报网,http://finance.eastmoney.com/a/202606123769971219.html
有方科技,688159,688159,32.25亿主力资金净流入，存储芯片概念涨1.94%,同益股份 -3.42 8.37 -726.83 -4.15 603316 诚邦股份 -0.10 4.76 -728.51 -2.99 688416 恒烁股份 -1.07 3.37 -739.59 -2.37 605178 时空科技 -4.15 2.02 -741.78 -5.86 688159,2026-06-11 16:52:00,证券时报网,http://finance.eastmoney.com/a/202606113768323977.html
有方科技,688159,688159,存储芯片概念涨5.64%，主力资金净流入133股,0.39 688573 信宇人 2.70 4.55 -20.66 -0.44 603375 盛景微 2.94 3.40 -50.64 -0.52 300551 古鳌科技 1.22 1.77 -64.80 -1.01 300650 太龙股份 1.33 3.99 -88.22 -1.00 688159,2026-06-09 16:36:00,证券时报网,http://finance.eastmoney.com/a/202606093765150939.html
有方科技,688159,688159,92.02亿主力资金净流入，存储芯片概念涨2.42%,信宇人 -2.52 5.66 -816.79 -13.70 688262 国芯科技 -1.58 2.97 -927.32 -2.51 688729 屹唐股份 0.20 5.00 -932.08 -3.48 301265 华新科技 3.72 5.57 -936.85 -3.75 688159,2026-06-04 16:29:00,证券时报网,http://finance.eastmoney.com/a/202606043760440463.html
有方科技,688159,688159,存储芯片概念下跌2.72%，主力资金净流出145股,睿能科技 -0.83 2.85 213.11 002819 东方中科 1.06 0.99 218.58 688709 成都华微 -1.71 3.36 334.21 605178 时空科技 -4.98 2.82 364.72 002430 杭氧股份 0.16 0.95 425.69 688159,2026-06-01 17:32:00,证券时报网,http://finance.eastmoney.com/a/202606013756125815.html
有方科技,688159,688159,5月22日科创板高换手率股票（附股）,62.14 4.24 9.96 -11657.63 688816 易思维 70.75 -0.37 9.94 -1099.35 688535 华海诚科 134.00 -0.87 9.79 -9504.10 688347 华虹公司 179.00 5.92 9.78 92064.19 688159,2026-05-22 17:06:00,证券时报网,http://finance.eastmoney.com/a/202605223746796828.html
有方科技,688159,688159,177.62亿主力资金净流入，存储芯片概念涨4.01%,3.97 000609 *ST中迪 2.41 4.82 71.33 0.36 603776 永安行 -3.56 1.48 11.36 0.13 002819 东方中科 0.98 1.15 -6.34 -0.09 300786 国林科技 6.51 13.59 -6.91 -0.02 688159,2026-05-25 17:07:00,证券时报网,http://finance.eastmoney.com/a/202605253748238618.html
有方科技,688159,688159,53只科创板活跃股获主力资金净流入,692.35 -4.44 13.07 -12083.05 688158 优刻得 43.44 -9.29 13.04 -24539.14 688496 *ST清越 1.50 -6.25 12.98 -260.92 688181 八亿时空 39.39 -1.70 12.96 1894.94 688159,2026-05-21 17:48:00,证券时报网,http://finance.eastmoney.com/a/202605213745335486.html
