event_id,company,ts_code,symbol,event_date,source_type,title,summary,source_url,raw_category,primary_category,category_tags,keyword_score,source_weight,signal_strength,strength_reason,is_subject_company,is_peer_event,pdf_url,local_pdf_path,has_pdf,rating,institution,institution_count,receptionist,event_dt,list_date,list_dt,is_pre_listing,is_ipo_listing_related,is_market_trading_related,keyword_score_num,source_weight_num,signal_strength_num,has_pdf_num,title_key,source_count,source_types,evidence_count,car_status,aligned_trade_date,pre_trade_date,pre_total_mv_wanyuan,pre_total_mv_yi,event_turnover_rate,event_volume_ratio,event_close,event_ret,event_abret_peer,car_m1_p1,ret_m1_p1,peer_ret_m1_p1,window_days_m1_p1,window_coverage_m1_p1,end_trade_date_m1_p1,end_total_mv_yi_m1_p1,actual_mv_change_yi_m1_p1,actual_mv_return_m1_p1,abnormal_mv_impact_yi_m1_p1,peer_avg_mv_return_m1_p1,peer_rank_by_mv_return_m1_p1,peer_rank_total_m1_p1,peer_percentile_by_mv_return_m1_p1,car_p0_p5,ret_p0_p5,peer_ret_p0_p5,window_days_p0_p5,window_coverage_p0_p5,end_trade_date_p0_p5,end_total_mv_yi_p0_p5,actual_mv_change_yi_p0_p5,actual_mv_return_p0_p5,abnormal_mv_impact_yi_p0_p5,peer_avg_mv_return_p0_p5,peer_rank_by_mv_return_p0_p5,peer_rank_total_p0_p5,peer_percentile_by_mv_return_p0_p5,car_p0_p20,ret_p0_p20,peer_ret_p0_p20,window_days_p0_p20,window_coverage_p0_p20,end_trade_date_p0_p20,end_total_mv_yi_p0_p20,actual_mv_change_yi_p0_p20,actual_mv_return_p0_p20,abnormal_mv_impact_yi_p0_p20,peer_avg_mv_return_p0_p20,peer_rank_by_mv_return_p0_p20,peer_rank_total_p0_p20,peer_percentile_by_mv_return_p0_p20,car_p0_p60,ret_p0_p60,peer_ret_p0_p60,window_days_p0_p60,window_coverage_p0_p60,end_trade_date_p0_p60,end_total_mv_yi_p0_p60,actual_mv_change_yi_p0_p60,actual_mv_return_p0_p60,abnormal_mv_impact_yi_p0_p60,peer_avg_mv_return_p0_p60,peer_rank_by_mv_return_p0_p60,peer_rank_total_p0_p60,peer_percentile_by_mv_return_p0_p60,multi_source_bonus,volume_spike_score,abs_car_score,event_priority_score,objective_change_score,analysis_group_id,group_event_count,group_source_types,group_source_count,group_evidence_count,group_titles_sample,yiwei_spillover_status,yiwei_aligned_trade_date,yiwei_pre_total_mv_yi,yiwei_car_m1_p1,yiwei_window_coverage_m1_p1,yiwei_end_total_mv_yi_m1_p1,yiwei_actual_mv_change_yi_m1_p1,yiwei_actual_mv_return_m1_p1,yiwei_abnormal_mv_impact_yi_m1_p1,peer_minus_yiwei_car_m1_p1,yiwei_car_p0_p5,yiwei_window_coverage_p0_p5,yiwei_end_total_mv_yi_p0_p5,yiwei_actual_mv_change_yi_p0_p5,yiwei_actual_mv_return_p0_p5,yiwei_abnormal_mv_impact_yi_p0_p5,peer_minus_yiwei_car_p0_p5,yiwei_car_p0_p20,yiwei_window_coverage_p0_p20,yiwei_end_total_mv_yi_p0_p20,yiwei_actual_mv_change_yi_p0_p20,yiwei_actual_mv_return_p0_p20,yiwei_abnormal_mv_impact_yi_p0_p20,peer_minus_yiwei_car_p0_p20,yiwei_car_p0_p60,yiwei_window_coverage_p0_p60,yiwei_end_total_mv_yi_p0_p60,yiwei_actual_mv_change_yi_p0_p60,yiwei_actual_mv_return_p0_p60,yiwei_abnormal_mv_impact_yi_p0_p60,peer_minus_yiwei_car_p0_p60,spillover_abs_score,peer_learning_score,peer_key_action_score
8bb7073f8c16fa64,高新兴,300098.SZ,300098,2017-01-14,announcement,关于延期回复深交所问询函暨继续停牌的公告,,https://data.eastmoney.com/notices/detail/300098/AN201701130265864211.html,停牌公告,风险事件,风险事件,1,4,1,,0,1,,,0,,,,,2017-01-14,20100728,2010-07-28,False,False,False,1,4,1,0,关于延期回复深交所问询函暨继续停牌的公告,1,announcement,1,ok,2017-01-23,2016-11-16,1702427.0805,170.24270805,0.733,0.24,14.26,-0.09970000000000001,-0.14035,-0.2057,-0.1945,0.011199999999999998,3.0,1.0,2017-01-24,140.36425297,-29.878455079999984,-0.17550505053775778,-35.018925045885,0.01703729983139779,3.0,3.0,0.0,-0.3262,-0.2127,0.1135,6.0,1.0,2017-02-06,136.17267114999999,-34.0700369,-0.20012626261791888,-55.53317136591,0.11576039858662157,3.0,3.0,0.0,-0.2686,-0.19469999999999998,0.0739,21.0,1.0,2017-02-27,138.53715319999998,-31.705554850000002,-0.18623737376574234,-45.72719138223,0.07069514902302576,3.0,3.0,0.0,-0.8267833333333332,-0.3325,0.4942833333333333,61.0,1.0,2017-04-26,120.15867904000001,-50.08402900999999,-0.2941919191939216,-140.75383363727246,0.02515407612676701,3.0,3.0,0.0,0,0.24,39.480999999999995,49.520999999999994,34.99176732625939,300098|2017-01-14|风险事件,1,announcement,1,1,关于延期回复深交所问询函暨继续停牌的公告,ok,2017-01-16,39.696,0.41120000000000007,1.0,48.032,8.336,0.20999596936719067,16.3229952,-0.6169,0.4404,1.0,53.176,13.48,0.3395808141878276,17.4821184,-0.7666,0.5452500000000001,1.0,54.528,14.832,0.373639661426844,21.644244000000008,-0.8138500000000002,0.25605,1.0,53.128,13.432,0.3383716243450221,10.1641608,-1.0828333333333333,54.52500000000001,31.714200000000005,9.9042
310a38662452bcad,高新兴,300098.SZ,300098,2017-01-14,forecast,预增 预计净利润30100-33900万,,,forecast,业绩信号,业绩信号,2,5,1,,0,1,,,0,,,,,2017-01-14,20100728,2010-07-28,False,False,False,2,5,1,0,预增预计净利润30100-33900万,1,forecast,1,ok,2017-01-23,2016-11-16,1702427.0805,170.24270805,0.733,0.24,14.26,-0.09970000000000001,-0.14035,-0.2057,-0.1945,0.011199999999999998,3.0,1.0,2017-01-24,140.36425297,-29.878455079999984,-0.17550505053775778,-35.018925045885,0.01703729983139779,3.0,3.0,0.0,-0.3262,-0.2127,0.1135,6.0,1.0,2017-02-06,136.17267114999999,-34.0700369,-0.20012626261791888,-55.53317136591,0.11576039858662157,3.0,3.0,0.0,-0.2686,-0.19469999999999998,0.0739,21.0,1.0,2017-02-27,138.53715319999998,-31.705554850000002,-0.18623737376574234,-45.72719138223,0.07069514902302576,3.0,3.0,0.0,-0.8267833333333332,-0.3325,0.4942833333333333,61.0,1.0,2017-04-26,120.15867904000001,-50.08402900999999,-0.2941919191939216,-140.75383363727246,0.02515407612676701,3.0,3.0,0.0,0,0.24,39.480999999999995,53.120999999999995,35.99176732625939,300098|2017-01-14|业绩信号,2,announcement|forecast,1,2,预增 预计净利润30100-33900万 || 2016年度业绩预告,ok,2017-01-16,39.696,0.41120000000000007,1.0,48.032,8.336,0.20999596936719067,16.3229952,-0.6169,0.4404,1.0,53.176,13.48,0.3395808141878276,17.4821184,-0.7666,0.5452500000000001,1.0,54.528,14.832,0.373639661426844,21.644244000000008,-0.8138500000000002,0.25605,1.0,53.128,13.432,0.3383716243450221,10.1641608,-1.0828333333333333,54.52500000000001,32.434200000000004,10.6242
0c33f7e04e751583,高新兴,300098.SZ,300098,2017-03-24,announcement,关于使用部分募集资金投资智慧城市项目可行性分析报告,,https://data.eastmoney.com/notices/detail/300098/AN201703230431224703.html,其他,其他,,0,4,1,,0,1,,,0,,,,,2017-03-24,20100728,2010-07-28,False,False,False,0,4,1,0,关于使用部分募集资金投资智慧城市项目可行性分析报告,1,announcement,1,ok,2017-03-24,2017-03-23,1325184.716,132.5184716,1.6576,0.63,12.44,0.0089,0.0121,0.01805,-0.0031000000000000003,-0.021150000000000002,3.0,1.0,2017-03-27,134.23809491999998,1.71962331999999,0.012976480178480854,2.3919584123799997,-0.005918814894378843,1.0,3.0,1.0,0.11355,0.0020999999999999942,-0.11145,6.0,1.0,2017-03-31,132.73342452,0.214952919999999,0.0016220600600407309,15.047472450179999,-0.10671768707482993,1.0,3.0,1.0,-0.35531666666666667,-0.1019,0.25341666666666673,21.0,1.0,2017-04-25,119.40634384,-13.112127759999991,-0.0989456609458812,-47.086021600673334,-0.15915905836018618,1.0,3.0,1.0,-0.2619,0.035900000000000015,0.29780000000000006,61.0,1.0,2017-07-04,140.53662152,8.018149919999995,0.06050590399353806,-34.706587712040005,-0.22293009308986755,1.0,3.0,1.0,0,0.63,16.004416666666668,26.03441666666667,19.101716755670495,300098|2017-03-24|其他,2,announcement,1,2,关于使用部分募集资金投资智慧城市项目可行性分析报告 || 关于召开2017年第三次临时股东大会的提示性公告,ok,2017-03-24,63.84,-0.027250000000000003,1.0,63.6,-0.24,-0.003759398496240629,-1.73964,0.04530000000000001,-0.096,1.0,55.48,-8.36,-0.13095238095238093,-6.12864,0.20955000000000001,-0.539,1.0,51.2,-12.64,-0.19799498746867172,-34.409760000000006,0.18368333333333337,-0.9194333333333335,1.0,43.872,-19.968,-0.31278195488721805,-58.696624000000014,0.6575333333333335,53.900000000000006,26.766883333333336,5.206883333333334
a98211672ed441fe,高新兴,300098.SZ,300098,2017-03-24,announcement,关于收到中标通知书的公告,,https://data.eastmoney.com/notices/detail/300098/AN201703230431224705.html,重大合同,客户/订单,客户/订单,2,4,1,,0,1,,,0,,,,,2017-03-24,20100728,2010-07-28,False,False,False,2,4,1,0,关于收到中标通知书的公告,1,announcement,1,ok,2017-03-24,2017-03-23,1325184.716,132.5184716,1.6576,0.63,12.44,0.0089,0.0121,0.01805,-0.0031000000000000003,-0.021150000000000002,3.0,1.0,2017-03-27,134.23809491999998,1.71962331999999,0.012976480178480854,2.3919584123799997,-0.005918814894378843,1.0,3.0,1.0,0.11355,0.0020999999999999942,-0.11145,6.0,1.0,2017-03-31,132.73342452,0.214952919999999,0.0016220600600407309,15.047472450179999,-0.10671768707482993,1.0,3.0,1.0,-0.35531666666666667,-0.1019,0.25341666666666673,21.0,1.0,2017-04-25,119.40634384,-13.112127759999991,-0.0989456609458812,-47.086021600673334,-0.15915905836018618,1.0,3.0,1.0,-0.2619,0.035900000000000015,0.29780000000000006,61.0,1.0,2017-07-04,140.53662152,8.018149919999995,0.06050590399353806,-34.706587712040005,-0.22293009308986755,1.0,3.0,1.0,0,0.63,16.004416666666668,27.43441666666667,19.101716755670495,300098|2017-03-24|客户/订单,1,announcement,1,1,关于收到中标通知书的公告,ok,2017-03-24,63.84,-0.027250000000000003,1.0,63.6,-0.24,-0.003759398496240629,-1.73964,0.04530000000000001,-0.096,1.0,55.48,-8.36,-0.13095238095238093,-6.12864,0.20955000000000001,-0.539,1.0,51.2,-12.64,-0.19799498746867172,-34.409760000000006,0.18368333333333337,-0.9194333333333335,1.0,43.872,-19.968,-0.31278195488721805,-58.696624000000014,0.6575333333333335,53.900000000000006,27.046883333333337,5.486883333333335
c72cb00347b1e31e,高新兴,300098.SZ,300098,2021-07-01,research_report,公司首次覆盖报告：创“新”不断、意“兴”盎然，资源整合步入收获期,机构=开源证券; 评级=增持; 行业=通信设备,https://pdf.dfcfw.com/pdf/H3_AP202107011501126440_1.pdf,研报,资本动作,资本动作|政策/行业,2,3,1,,0,1,,,0,增持,开源证券,,,2021-07-01,20100728,2010-07-28,False,False,False,2,3,1,0,创“新”不断、意“兴”盎然，资源整合步入收获期,1,research_report,1,ok,2021-07-01,2021-06-30,1065372.9409,106.53729409,10.2463,1.2,5.82,-0.036424,-0.021354571428571428,-0.001204761904761903,0.006414000000000001,0.007618761904761904,3.0,1.0,2021-07-02,103.53872787,-2.998566220000002,-0.02814569532305644,-0.12835207335604742,-0.015454539877400895,4.0,8.0,0.5714285714285714,-0.008808738095238092,-0.034041999999999996,-0.025233261904761904,6.0,1.0,2021-07-08,101.13892841,-5.3983656799999995,-0.05067113564419612,-0.9384591210141671,-0.011481447629541635,5.0,8.0,0.4285714285714286,-0.2973289761904762,-0.22850499999999999,0.0688239761904762,21.0,1.0,2021-07-29,81.84954515,-24.68774894000001,-0.23172870261886347,-31.676624577883373,0.0655200528355506,8.0,8.0,0.0,-0.1649875476190476,-0.16897700000000002,-0.003989452380952389,61.0,1.0,2021-09-27,85.49888793000001,-21.03840616,-0.19747456831621135,-17.577326881878353,-0.009959554946218854,8.0,8.0,0.0,0,1.2,7.970042261904762,17.970042261904762,35.08217067950908,300098|2021-07-01|资本动作,1,research_report,1,1,公司首次覆盖报告：创“新”不断、意“兴”盎然，资源整合步入收获期,ok,2021-07-01,55.63240056,0.03718942857142857,1.0,57.6960894,2.063688839999994,0.03709508881922674,2.0689371868832227,-0.03839419047619047,0.0854702619047619,1.0,58.2774102,2.645009639999992,0.04754440961337503,4.754915846253822,-0.09427899999999999,0.520257119047619,1.0,87.22718604,31.59478548,0.5679205851619644,28.943152441048746,-0.8175860952380951,0.35545911904761907,1.0,72.38606766,16.753667099999998,0.30114945483848077,19.77504409356187,-0.5204466666666667,52.0257119047619,24.40429321428571,3.594008452380953
75d96a9bce41a79c,高新兴,300098.SZ,300098,2017-06-08,announcement,关于召开2017年第五次临时股东大会的提示性公告,,https://data.eastmoney.com/notices/detail/300098/AN201706070631393952.html,召开股东大会提示性公告,其他,,0,4,1,,0,1,,,0,,,,,2017-06-08,20100728,2010-07-28,False,False,False,0,4,1,0,关于召开2017年第五次临时股东大会的提示性公告,1,announcement,1,ok,2017-06-08,2017-06-07,1408685.9779,140.86859779,1.2404,0.78,12.6,-0.0102,-0.006233333333333334,-0.08080000000000001,-0.035699999999999996,0.0451,3.0,1.0,2017-06-09,135.33565993,-5.532937860000017,-0.03927729775693689,-11.382182701432003,0.0022495944704171342,4.0,4.0,0.0,-0.0011333333333333404,-0.004299999999999998,-0.0031666666666666614,6.0,1.0,2017-06-15,140.09398649,-0.7746113000000129,-0.0054988216831317605,-0.15965107749533433,-0.006214955689810009,2.0,4.0,0.6666666666666667,-0.06390000000000001,-0.1383,-0.07440000000000001,21.0,1.0,2017-07-17,121.83529157,-19.033306220000004,-0.13511390415324442,-9.001503398781002,0.042240719775926326,4.0,4.0,0.0,-0.05526666666666674,0.1271,0.1823666666666667,61.0,1.0,2017-09-11,157.73263942,16.864041629999992,0.1197146979140098,-7.785337837860678,-0.0335997929780412,2.0,4.0,0.6666666666666667,0,0.78,8.118166666666667,17.698166666666665,25.105765442259557,300098|2017-06-08|其他,1,announcement,1,1,关于召开2017年第五次临时股东大会的提示性公告,ok,2017-06-08,47.84,0.038133333333333325,1.0,47.04,-0.8,-0.01672240802675584,1.8242986666666663,-0.11893333333333334,-0.003933333333333337,1.0,47.36,-0.48,-0.010033444816053505,-0.18817066666666685,0.002799999999999997,-0.513225,1.0,46.928,-0.912,-0.019063545150501682,-24.552684000000003,0.44932500000000003,-0.7733916666666665,1.0,34.624,-13.216,-0.2762541806020067,-36.999057333333326,0.7181249999999997,51.322500000000005,24.068633333333338,3.539633333333333
606042e453b61e7b,锐明技术,002970.SZ,002970,2021-06-30,announcement,国信证券股份有限公司关于深圳市锐明技术股份有限公司部分募投项目延期的核查意见,,https://data.eastmoney.com/notices/detail/002970/AN202106291500763927.html,保荐/核查意见,产品/技术创新,产品/技术创新,1,4,1,,0,1,,,0,,,,,2021-06-30,20191217,2019-12-17,False,False,False,1,4,1,0,国信证券股份有限公司关于深圳市锐明技术股份有限公司部分募投项目延期的核查意见,1,announcement,1,ok,2021-06-30,2021-06-29,735848.1,73.58481,1.4451,0.99,43.41,0.021171000000000002,-0.01858685714285714,-0.007062428571428574,-0.011182,-0.004119571428571424,3.0,1.0,2021-07-01,73.30785,-0.27695999999999765,-0.0037638202775817087,-0.519687464567143,0.02186367591190313,7.0,8.0,0.1428571428571429,-0.050920785714285724,-0.026785000000000003,0.02413578571428572,6.0,1.0,2021-07-07,71.59416,-1.99065,-0.027052458245118816,-3.746996341836429,0.04216359621459049,7.0,8.0,0.1428571428571429,-0.1722250952380953,-0.12833,0.043895095238095254,21.0,1.0,2021-07-28,64.34127,-9.243540000000003,-0.12561750176429076,-12.673150910327145,0.04972904976812531,6.0,8.0,0.2857142857142857,0.04359419047619041,0.05861799999999998,0.015023809523809536,61.0,1.0,2021-09-24,75.91311999999999,2.328309999999998,0.03164117703096592,3.2078702232942806,-0.006650922375948014,3.0,8.0,0.7142857142857143,0,0.99,7.416660952380955,18.206660952380957,19.661170141143263,002970|2021-06-30|产品/技术创新,1,announcement,1,1,国信证券股份有限公司关于深圳市锐明技术股份有限公司部分募投项目延期的核查意见,ok,2021-06-30,55.45800431999999,0.007002714285714279,1.0,57.434495039999995,1.9764907200000017,0.03563941299790363,0.3883565591088682,-0.014065142857142852,0.011271261904761892,1.0,56.911306319999994,1.4533020000000019,0.026205450733752578,0.6250816914061363,-0.06219204761904762,0.4688199761904761,1.0,82.48942152,27.031417200000003,0.48742138364779874,25.99982026487372,-0.6410450714285714,0.29487811904761907,1.0,71.59429745999999,16.13629314,0.2909641870070092,16.353352000016333,-0.25128392857142867,46.88199761904761,22.394131238095234,3.6413321904761915
ca891381ca650e4e,锐明技术,002970.SZ,002970,2021-06-30,announcement,第三届监事会第二次会议决议公告,,https://data.eastmoney.com/notices/detail/002970/AN202106291500763940.html,监事会决议公告,其他,,0,4,1,,0,1,,,0,,,,,2021-06-30,20191217,2019-12-17,False,False,False,0,4,1,0,第三届监事会第二次会议决议公告,1,announcement,1,ok,2021-06-30,2021-06-29,735848.1,73.58481,1.4451,0.99,43.41,0.021171000000000002,-0.01858685714285714,-0.007062428571428574,-0.011182,-0.004119571428571424,3.0,1.0,2021-07-01,73.30785,-0.27695999999999765,-0.0037638202775817087,-0.519687464567143,0.02186367591190313,7.0,8.0,0.1428571428571429,-0.050920785714285724,-0.026785000000000003,0.02413578571428572,6.0,1.0,2021-07-07,71.59416,-1.99065,-0.027052458245118816,-3.746996341836429,0.04216359621459049,7.0,8.0,0.1428571428571429,-0.1722250952380953,-0.12833,0.043895095238095254,21.0,1.0,2021-07-28,64.34127,-9.243540000000003,-0.12561750176429076,-12.673150910327145,0.04972904976812531,6.0,8.0,0.2857142857142857,0.04359419047619041,0.05861799999999998,0.015023809523809536,61.0,1.0,2021-09-24,75.91311999999999,2.328309999999998,0.03164117703096592,3.2078702232942806,-0.006650922375948014,3.0,8.0,0.7142857142857143,0,0.99,7.416660952380955,19.006660952380955,19.661170141143263,002970|2021-06-30|其他,4,announcement,1,4,第三届监事会第二次会议决议公告 || 第三届董事会第二次会议决议公告 || 独立董事关于第三届董事会第二次会议相关事项的独立意见 || 关于部分募投项目延期的公告,ok,2021-06-30,55.45800431999999,0.007002714285714279,1.0,57.434495039999995,1.9764907200000017,0.03563941299790363,0.3883565591088682,-0.014065142857142852,0.011271261904761892,1.0,56.911306319999994,1.4533020000000019,0.026205450733752578,0.6250816914061363,-0.06219204761904762,0.4688199761904761,1.0,82.48942152,27.031417200000003,0.48742138364779874,25.99982026487372,-0.6410450714285714,0.29487811904761907,1.0,71.59429745999999,16.13629314,0.2909641870070092,16.353352000016333,-0.25128392857142867,46.88199761904761,22.554131238095234,3.801332190476191
3f3dff04998731c1,有方科技,688159.SH,688159,2021-06-30,announcement,有方科技2021年6月投资者调研报告,,https://data.eastmoney.com/notices/detail/688159/AN202106301500952910.html,调研活动,管理层/投关信号,管理层/投关信号,1,4,1,,0,1,,,0,,,,,2021-06-30,20200123,2020-01-23,False,False,False,1,4,1,0,有方科技2021年6月投资者调研报告,1,announcement,1,ok,2021-06-30,2021-06-29,242125.5463,24.21255463,1.8723,1.05,27.71,0.049224,0.013473714285714276,-0.026769857142857154,-0.028426,-0.0016561428571428456,3.0,1.0,2021-07-01,24.33173797,0.11918334000000032,0.004922377742509143,-0.6481666285087245,0.02062279048046158,5.0,8.0,0.4285714285714286,-0.026506119047619056,-0.005649,0.020857119047619055,6.0,1.0,2021-07-07,24.02002769,-0.192526939999999,-0.00795153353052025,-0.6417808554697599,0.039434892683933555,6.0,8.0,0.2857142857142857,-0.04931454761904762,-0.021895999999999992,0.027418547619047634,21.0,1.0,2021-07-28,23.31409558,-0.8984590499999991,-0.03710715633809181,-1.1940311782799269,0.037084714707239744,4.0,8.0,0.5714285714285714,-0.1689706904761905,-0.12848900000000008,0.04048169047619047,61.0,1.0,2021-09-24,20.57287868,-3.6396759499999987,-0.15032184771987434,-4.091212074023583,0.01934379544560059,7.0,8.0,0.1428571428571429,0,1.05,4.6997582142857155,15.549758214285715,8.467802032047345,688159|2021-06-30|管理层/投关信号,1,announcement,1,1,有方科技2021年6月投资者调研报告,ok,2021-06-30,55.45800431999999,0.007002714285714279,1.0,57.434495039999995,1.9764907200000017,0.03563941299790363,0.3883565591088682,-0.03377257142857143,0.011271261904761892,1.0,56.911306319999994,1.4533020000000019,0.026205450733752578,0.6250816914061363,-0.03777738095238095,0.4688199761904761,1.0,82.48942152,27.031417200000003,0.48742138364779874,25.99982026487372,-0.5181345238095237,0.29487811904761907,1.0,71.59429745999999,16.13629314,0.2909641870070092,16.353352000016333,-0.4638488095238096,46.88199761904761,21.862750690476187,3.109951642857143
a7923ea122785b6b,锐明技术,002970.SZ,002970,2024-03-17,announcement,投资者关系管理信息20240317,,https://data.eastmoney.com/notices/detail/002970/AN202403171626954655.html,调研活动,管理层/投关信号,管理层/投关信号,2,4,1,,0,1,,,0,,,,,2024-03-17,20191217,2019-12-17,False,False,False,2,4,1,0,投资者关系管理信息20240317,1,announcement,1,ok,2024-03-18,2024-03-15,467164.992,46.7164992,2.9576,1.69,27.65,0.023316,0.004952285714285715,0.005992285714285716,0.060825000000000004,0.05483271428571428,3.0,1.0,2024-03-19,48.8258304,2.1093311999999975,0.04515173945225759,0.27993861077760007,0.026179495948183713,3.0,8.0,0.7142857142857143,0.009292142857142862,-0.021135999999999995,-0.030428142857142855,6.0,1.0,2024-03-25,45.6791232,-1.037376000000001,-0.022205773501110304,0.4340963843520002,-0.031202401503634927,3.0,8.0,0.7142857142857143,0.11709357142857141,0.018461999999999985,-0.09863157142857146,21.0,1.0,2024-04-17,46.6127616,-0.10373760000000475,-0.0022205773501111636,5.470201735968,-0.0963302167265638,2.0,8.0,0.8571428571428572,0.32763285714285717,0.3694759999999999,0.04184314285714288,61.0,1.0,2024-06-18,63.8167832,17.100284000000002,0.36604378095180556,15.305860108608002,0.025422141468994464,1.0,8.0,1.0,0,1.69,3.8713292857142854,16.361329285714284,5.9195149880088955,002970|2024-03-17|管理层/投关信号,1,announcement,1,1,投资者关系管理信息20240317,ok,2024-03-18,43.58705545,0.009394571428571431,1.0,45.78934878,2.2022933299999976,0.050526315835358826,0.4094817057861287,-0.0034022857142857153,0.01705671428571428,1.0,42.89883879,-0.6882166600000055,-0.01578947356949767,0.7434519513662355,-0.0077645714285714176,0.45326500000000003,1.0,57.443150970000005,13.856095520000002,0.31789473679622016,19.756486688544253,-0.3361714285714286,0.22938599999999992,1.0,54.644415110000004,11.05735966,0.2536844837496357,9.998260301453698,0.09824685714285725,45.3265,28.42848014285714,6.785072999999999
2655be564ff317e2,高新兴,300098.SZ,300098,2017-04-08,forecast,略增 预计净利润6440-7100万,报告期内智慧城市大数据业务、铁路行车安全业务比去年同期略有增长。,,forecast,业绩信号,业绩信号,1,5,1,,0,1,,,0,,,,,2017-04-08,20100728,2010-07-28,False,False,False,1,5,1,0,略增预计净利润6440-7100万,1,forecast,1,ok,2017-04-10,2017-04-07,1344530.4783,134.45304783,1.805,1.03,12.29,-0.0176,0.011249999999999996,0.012549999999999995,-0.0149,-0.027449999999999995,3.0,1.0,2017-04-11,133.37828326000002,-1.0747645699999995,-0.007993605108594593,1.6873857502664995,-0.015841077772139,2.0,3.0,0.5,-0.22021666666666667,-0.0466,0.1736166666666667,6.0,1.0,2017-04-17,128.21941332,-6.2336345100000035,-0.04636290965959877,-29.6088020162965,-0.04224948194197753,2.0,3.0,0.5,-0.5031166666666667,-0.0792,0.42391666666666666,21.0,1.0,2017-05-09,123.92035504,-10.53269279,-0.07833733009397714,-67.64556924740351,-0.07054787279032393,2.0,3.0,0.5,-0.4128833333333334,-0.11669999999999997,0.2961833333333334,61.0,1.0,2017-07-17,121.83529157,-12.617756260000005,-0.09384507427420807,-55.513422564876514,-0.08796440201302547,2.0,3.0,0.5,0,1.03,24.592750000000002,38.02275,17.56333280251817,300098|2017-04-08|业绩信号,2,announcement|forecast,1,2,略增 预计净利润6440-7100万 || 2017年第一季度业绩预告,ok,2017-04-10,53.76,-0.06844999999999998,1.0,52.2,-1.56,-0.029017857142857095,-3.6798719999999996,0.08099999999999997,-0.23041666666666666,1.0,50.96,-2.8,-0.05208333333333337,-12.3872,0.010199999999999987,-0.44198333333333334,1.0,51.904,-1.856,-0.03452380952380951,-23.761024,-0.06113333333333332,-1.0081416666666667,1.0,46.928,-6.832,-0.12708333333333333,-54.19769600000001,0.5952583333333333,44.19833333333333,25.283883333333332,7.604550000000001
977561c1c8a3f409,日海智能,002313.SZ,002313,2017-06-06,announcement,日海通讯:2016年度权益分派实施公告,,https://data.eastmoney.com/notices/detail/002313/AN201706050626358903.html,分配方案实施,资本动作,资本动作,1,4,1,,0,1,,,0,,,,,2017-06-06,20091203,2009-12-03,False,False,False,1,4,1,0,2016年度权益分派实施公告,1,announcement,1,ok,2017-06-06,2017-06-05,592800.0,59.28,0.3984,0.61,19.2,0.0105,0.001666666666666667,-0.0279,0.0256,0.053500000000000006,3.0,1.0,2017-06-07,60.8088,1.5288,0.025789473684210584,-1.6539119999999998,0.04827141977221753,3.0,4.0,0.33333333333333337,0.06333333333333332,0.0594,-0.003933333333333327,6.0,1.0,2017-06-13,62.868,3.588,0.06052631578947376,3.754399999999999,-0.0072799488096959575,1.0,4.0,1.0,-0.3281916666666665,0.10840000000000001,0.4365916666666666,21.0,1.0,2017-07-04,65.832,6.552,0.11052631578947358,-19.45520199999999,0.014004412121950027,1.0,4.0,1.0,-0.24532500000000002,0.2032,0.44852499999999995,61.0,1.0,2017-08-29,71.916,12.636,0.2131578947368422,-14.542866,0.010013009328609416,1.0,4.0,1.0,0,0.61,13.603458333333329,24.01345833333333,16.728105263157886,002313|2017-06-06|资本动作,1,announcement,1,1,日海通讯:2016年度权益分派实施公告,ok,2017-06-06,44.256,0.04889999999999999,1.0,47.84,3.584,0.08098336948662332,2.1641183999999996,-0.0768,0.021999999999999985,1.0,45.28,1.024,0.02313810556760676,0.9736319999999993,0.04133333333333334,-0.4403749999999999,1.0,44.928,0.672,0.015184381778741818,-19.489235999999995,0.11218333333333341,-0.6515416666666666,1.0,39.184,-5.072,-0.1146059291395517,-28.834628,0.40621666666666656,44.03749999999999,22.417691666666663,11.434270614035082
