LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,名称,公告标题,公告类型,公告日期,网址
移为通信,300590,300590,移为通信,移为通信:2025年年度权益分派实施公告,分配方案实施,2026-05-18,https://data.eastmoney.com/notices/detail/300590/AN202605181822397657.html
移为通信,300590,300590,移为通信,移为通信:300590移为通信投资者关系管理信息20260515,调研活动,2026-05-15,https://data.eastmoney.com/notices/detail/300590/AN202605151822350865.html
移为通信,300590,300590,移为通信,移为通信:上海市锦天城律师事务所关于上海移为通信技术股份有限公司2025年度股东会的法律意见书,法律意见书,2026-05-14,https://data.eastmoney.com/notices/detail/300590/AN202605141822320506.html
移为通信,300590,300590,移为通信,移为通信:2025年度股东会决议公告,分配方案决议公告,2026-05-14,https://data.eastmoney.com/notices/detail/300590/AN202605141822320495.html
移为通信,300590,300590,移为通信,移为通信:2026年员工持股计划第一次持有人会议决议的公告,员工持股计划,2026-05-12,https://data.eastmoney.com/notices/detail/300590/AN202605121822218477.html
移为通信,300590,300590,移为通信,移为通信:关于2026年员工持股计划完成股票非交易过户的公告,员工持股计划,2026-05-11,https://data.eastmoney.com/notices/detail/300590/AN202605111822161572.html
移为通信,300590,300590,移为通信,移为通信:关于控股股东、实际控制人持股比例被动稀释触及1%整数倍的公告,其他,2026-05-08,https://data.eastmoney.com/notices/detail/300590/AN202605081822080042.html
移为通信,300590,300590,移为通信,移为通信:关于2026年限制性股票激励计划授予登记完成的公告,股本变动,2026-05-06,https://data.eastmoney.com/notices/detail/300590/AN202605061821992198.html
移为通信,300590,300590,移为通信,移为通信:关于理财产品到期赎回及继续使用闲置自有资金进行现金管理的公告,投资理财,2026-04-28,https://data.eastmoney.com/notices/detail/300590/AN202604281821690397.html
移为通信,300590,300590,移为通信,移为通信:关于募集资金账户销户完成的公告,募集资金使用情况报告,2026-04-28,https://data.eastmoney.com/notices/detail/300590/AN202604281821690396.html
移为通信,300590,300590,移为通信,移为通信:2025年年度审计报告,审计报告,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464148.html
移为通信,300590,300590,移为通信,移为通信:上海移为通信技术股份有限公司募集资金存放、管理与使用情况专项报告的鉴证报告(2025年度),保荐/核查意见,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464150.html
移为通信,300590,300590,移为通信,移为通信:关于公司会计政策及会计估计变更的公告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464137.html
移为通信,300590,300590,移为通信,移为通信:独立董事2025年度述职报告(王欣),独立董事述职报告,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464136.html
移为通信,300590,300590,移为通信,移为通信:上海移为通信技术股份有限公司非经营性资金占用及其他关联资金往来情况的专项报告(2025年度),保荐/核查意见,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464158.html
移为通信,300590,300590,移为通信,移为通信:上海移为通信技术股份有限公司内部控制审计报告(2025年度),审计报告,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464117.html
移为通信,300590,300590,移为通信,移为通信:关于董事、高级管理人员薪酬方案的公告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464153.html
移为通信,300590,300590,移为通信,移为通信:董事会对公司2025年度证券与衍生品投资情况的专项报告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464146.html
移为通信,300590,300590,移为通信,移为通信:2025年年度报告摘要,年度报告摘要,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464125.html
移为通信,300590,300590,移为通信,移为通信:关于参加2026年上海辖区上市公司年报集体业绩说明会的公告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464131.html
移为通信,300590,300590,移为通信,移为通信:第四届董事会第二十三次会议决议公告,分配预案,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464133.html
移为通信,300590,300590,移为通信,移为通信:关于开展外汇套期保值业务的可行性分析报告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464160.html
移为通信,300590,300590,移为通信,移为通信:董事会关于会计政策变更合理性的说明,专项说明/独立意见,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464143.html
移为通信,300590,300590,移为通信,移为通信:关于公司非经营性资金占用及其他关联资金往来情况的专项公告,资金占用,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464141.html
移为通信,300590,300590,移为通信,移为通信:2025年度会计师事务所履职评估及董事会审计委员会履行监督职责情况的报告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464162.html
移为通信,300590,300590,移为通信,移为通信:董事、高级管理人员离职管理制度,管理办法/制度,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464151.html
移为通信,300590,300590,移为通信,移为通信:2025年度内部控制自我评价报告,内部控制报告,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464119.html
移为通信,300590,300590,移为通信,移为通信:关于2025年度计提信用减值及资产减值准备的公告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464163.html
移为通信,300590,300590,移为通信,移为通信:2025年度募集资金存放、管理与使用情况专项报告,募集资金使用情况报告,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464144.html
移为通信,300590,300590,移为通信,移为通信:关于公司2026年度对外担保额度预计的公告,担保年度额度预计,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464126.html
移为通信,300590,300590,移为通信,移为通信:2025年年度报告,年度报告全文,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464129.html
移为通信,300590,300590,移为通信,移为通信:2025年度社会责任报告,社会责任报告,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464115.html
移为通信,300590,300590,移为通信,移为通信:关于2025年度利润分配预案及提请股东会授权董事会制定中期分红方案的公告,分配预案,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464135.html
移为通信,300590,300590,移为通信,移为通信:关于开展外汇套期保值业务额度的公告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464121.html
移为通信,300590,300590,移为通信,移为通信:2025年度董事会审计委员会履职情况报告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464159.html
移为通信,300590,300590,移为通信,移为通信:国信证券股份有限公司关于公司2025年度募集资金存放与使用情况的核查意见,保荐/核查意见,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464149.html
移为通信,300590,300590,移为通信,移为通信:董事会对独立董事2025年度独立性自查情况的专项报告,自查报告,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464138.html
移为通信,300590,300590,移为通信,移为通信:董事、高级管理人员薪酬管理制度,管理办法/制度,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464122.html
移为通信,300590,300590,移为通信,移为通信:2026年一季度报告,一季度报告全文,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464140.html
移为通信,300590,300590,移为通信,移为通信:关于“质量回报双提升”行动方案的进展公告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464154.html
移为通信,300590,300590,移为通信,移为通信:2025年度董事会工作报告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464147.html
移为通信,300590,300590,移为通信,移为通信:独立董事2025年度述职报告(雷良海),独立董事述职报告,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464139.html
移为通信,300590,300590,移为通信,移为通信:关于召开2025年度股东会的通知,召开股东大会通知,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464128.html
移为通信,300590,300590,移为通信,移为通信:关于收到全资子公司现金分红款的公告,其他,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464156.html
移为通信,300590,300590,移为通信,移为通信:关于续聘会计师事务所的公告,审计机构变更,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821464145.html
移为通信,300590,300590,移为通信,移为通信:关于提请股东会授权董事会以简易程序向特定对象发行股票的公告,其他增发事项公告,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821451093.html
移为通信,300590,300590,移为通信,移为通信:关于使用部分闲置自有资金进行现金管理额度的公告,投资理财,2026-04-23,https://data.eastmoney.com/notices/detail/300590/AN202604221821451099.html
移为通信,300590,300590,移为通信,移为通信:关于理财产品到期赎回及继续使用闲置自有资金进行现金管理的公告,投资理财,2026-04-01,https://data.eastmoney.com/notices/detail/300590/AN202604011820956530.html
移为通信,300590,300590,移为通信,移为通信:关于公司通过高新技术企业复审的公告,其他,2026-03-31,https://data.eastmoney.com/notices/detail/300590/AN202603311820921426.html
移为通信,300590,300590,移为通信,移为通信:上海市锦天城律师事务所关于上海移为通信技术股份有限公司2026年限制性股票激励计划调整及授予相关事项的法律意见书,法律意见书,2026-03-30,https://data.eastmoney.com/notices/detail/300590/AN202603301820865464.html
移为通信,300590,300590,移为通信,移为通信:第四届董事会第二十二次会议决议公告,董事会决议公告,2026-03-30,https://data.eastmoney.com/notices/detail/300590/AN202603301820865468.html
移为通信,300590,300590,移为通信,移为通信:关于向2026年限制性股票激励计划激励对象授予限制性股票的公告,股权激励进展公告,2026-03-30,https://data.eastmoney.com/notices/detail/300590/AN202603301820865444.html
移为通信,300590,300590,移为通信,移为通信:关于调整2026年限制性股票激励计划激励对象名单和授予数量的公告,股权激励对象名单,2026-03-30,https://data.eastmoney.com/notices/detail/300590/AN202603301820865475.html
移为通信,300590,300590,移为通信,移为通信:董事会薪酬与考核委员会关于2026年限制性股票激励计划激励对象名单(授予日)的核查意见,专项说明/独立意见,2026-03-30,https://data.eastmoney.com/notices/detail/300590/AN202603301820865436.html
移为通信,300590,300590,移为通信,移为通信:上海市锦天城律师事务所关于上海移为通信技术股份有限公司2026年第二次临时股东会的法律意见书,法律意见书,2026-03-27,https://data.eastmoney.com/notices/detail/300590/AN202603271820806978.html
移为通信,300590,300590,移为通信,移为通信:2026年第二次临时股东会决议公告,股东大会决议公告,2026-03-27,https://data.eastmoney.com/notices/detail/300590/AN202603271820806954.html
移为通信,300590,300590,移为通信,移为通信:关于公司2026年限制性股票激励计划内幕信息知情人及激励对象买卖公司股票情况的自查报告,自查报告,2026-03-27,https://data.eastmoney.com/notices/detail/300590/AN202603271820802979.html
移为通信,300590,300590,移为通信,移为通信:上海市锦天城律师事务所关于上海移为通信技术股份有限公司2026年员工持股计划的法律意见书,法律意见书,2026-03-20,https://data.eastmoney.com/notices/detail/300590/AN202603201820668074.html
移为通信,300590,300590,移为通信,移为通信:董事会薪酬与考核委员会关于2026年限制性股票激励计划激励对象名单的公示情况说明及核查意见,专项说明/独立意见,2026-03-20,https://data.eastmoney.com/notices/detail/300590/AN202603201820668078.html
移为通信,300590,300590,移为通信,移为通信:300590移为通信投资者关系管理信息20260313,调研活动,2026-03-13,https://data.eastmoney.com/notices/detail/300590/AN202603131820551342.html
移为通信,300590,300590,移为通信,移为通信:第四届董事会第二十一次会议决议公告,董事会决议公告,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495795.html
移为通信,300590,300590,移为通信,移为通信:上海市锦天城律师事务所关于上海移为通信技术股份有限公司2026年限制性股票激励计划(草案)的法律意见书,法律意见书,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495799.html
移为通信,300590,300590,移为通信,移为通信:关于召开2026年第二次临时股东会的通知,召开股东大会通知,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495802.html
移为通信,300590,300590,移为通信,移为通信:董事会薪酬与考核委员会关于2026年员工持股计划相关事项的核查意见,专项说明/独立意见,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495804.html
移为通信,300590,300590,移为通信,移为通信:2026年限制性股票激励计划实施考核管理办法,管理办法/制度,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495803.html
移为通信,300590,300590,移为通信,移为通信:2025年度业绩快报,业绩快报,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495800.html
移为通信,300590,300590,移为通信,移为通信:2026年限制性股票激励计划自查表,股权激励计划,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495801.html
移为通信,300590,300590,移为通信,移为通信:董事会关于公司2026年员工持股计划(草案)合规性的说明,专项说明/独立意见,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495797.html
移为通信,300590,300590,移为通信,移为通信:2026年员工持股计划(草案),员工持股计划,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495798.html
移为通信,300590,300590,移为通信,移为通信:2026年员工持股计划管理办法,员工持股计划,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495794.html
移为通信,300590,300590,移为通信,移为通信:董事会薪酬与考核委员会关于2026年限制性股票激励计划相关事项的核查意见,专项说明/独立意见,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495796.html
移为通信,300590,300590,移为通信,移为通信:2026年限制性股票激励计划(草案)摘要,股权激励计划摘要,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495790.html
移为通信,300590,300590,移为通信,移为通信:2026年限制性股票激励计划(草案),股权激励计划,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495792.html
移为通信,300590,300590,移为通信,移为通信:2026年员工持股计划(草案)摘要,员工持股计划,2026-03-12,https://data.eastmoney.com/notices/detail/300590/AN202603111820495791.html
移为通信,300590,300590,移为通信,移为通信:300590移为通信投资者关系管理信息20260303,调研活动,2026-03-03,https://data.eastmoney.com/notices/detail/300590/AN202603031820232386.html
移为通信,300590,300590,移为通信,移为通信:关于理财产品到期赎回及继续使用闲置自有资金进行现金管理的公告,投资理财,2026-02-05,https://data.eastmoney.com/notices/detail/300590/AN202602051819793729.html
移为通信,300590,300590,移为通信,移为通信:2025年度业绩预告,业绩预告,2026-01-30,https://data.eastmoney.com/notices/detail/300590/AN202601301818585455.html
移为通信,300590,300590,移为通信,移为通信:关于理财产品到期赎回及继续使用闲置自有资金进行现金管理的公告,投资理财,2026-01-20,https://data.eastmoney.com/notices/detail/300590/AN202601201818160412.html
移为通信,300590,300590,移为通信,移为通信:关于全资子公司完成工商变更登记的公告,公司关联方基本资料变更,2026-01-20,https://data.eastmoney.com/notices/detail/300590/AN202601201818160425.html
移为通信,300590,300590,移为通信,移为通信:关于公司完成工商变更登记的公告,公司注册资本变更,2026-01-15,https://data.eastmoney.com/notices/detail/300590/AN202601151817052486.html
移为通信,300590,300590,移为通信,移为通信:上海市锦天城律师事务所关于公司2026年第一次临时股东会的法律意见书,法律意见书,2026-01-07,https://data.eastmoney.com/notices/detail/300590/AN202601071816817392.html
移为通信,300590,300590,移为通信,移为通信:2026年第一次临时股东会决议公告,股东大会决议公告,2026-01-07,https://data.eastmoney.com/notices/detail/300590/AN202601071816817393.html
移为通信,300590,300590,移为通信,移为通信:国信证券股份有限公司关于公司募集资金投资项目结项并将节余资金永久补充流动资金的核查意见,保荐/核查意见,2025-12-23,https://data.eastmoney.com/notices/detail/300590/AN202512221805858364.html
移为通信,300590,300590,移为通信,移为通信:关于公司拟购买董事、监事及高级管理人员责任保险的公告,其他,2025-12-23,https://data.eastmoney.com/notices/detail/300590/AN202512221805858368.html
移为通信,300590,300590,移为通信,移为通信:关于召开公司2026年第一次临时股东会的通知,召开股东大会通知,2025-12-23,https://data.eastmoney.com/notices/detail/300590/AN202512221805858365.html
移为通信,300590,300590,移为通信,移为通信:关于公司向特定对象发行股票募集资金投资项目结项并将节余募集资金永久补充流动资金的公告,募集资金补充流动资金,2025-12-23,https://data.eastmoney.com/notices/detail/300590/AN202512221805858366.html
移为通信,300590,300590,移为通信,移为通信:公司章程(2025年12月),公司章程,2025-12-23,https://data.eastmoney.com/notices/detail/300590/AN202512221805858369.html
移为通信,300590,300590,移为通信,移为通信:《公司章程》修订对照表,公司章程修订,2025-12-23,https://data.eastmoney.com/notices/detail/300590/AN202512221805858361.html
移为通信,300590,300590,移为通信,移为通信:第四届董事会第二十次会议决议公告,董事会决议公告,2025-12-23,https://data.eastmoney.com/notices/detail/300590/AN202512221805858367.html
移为通信,300590,300590,移为通信,移为通信:关于对外担保的进展公告,提供/对外担保公告,2025-12-15,https://data.eastmoney.com/notices/detail/300590/AN202512151801078022.html
移为通信,300590,300590,移为通信,移为通信:关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,投资理财,2025-12-08,https://data.eastmoney.com/notices/detail/300590/AN202512081796384406.html
移为通信,300590,300590,移为通信,移为通信:300590移为通信投资者关系管理信息20251120,调研活动,2025-11-20,https://data.eastmoney.com/notices/detail/300590/AN202511201784968283.html
移为通信,300590,300590,移为通信,移为通信:300590移为通信投资者关系管理信息20251113,调研活动,2025-11-13,https://data.eastmoney.com/notices/detail/300590/AN202511131780607454.html
移为通信,300590,300590,移为通信,移为通信:关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,投资理财,2025-11-11,https://data.eastmoney.com/notices/detail/300590/AN202511111779364941.html
移为通信,300590,300590,移为通信,移为通信:关于公司持股5%以上股东及部分高级管理人员减持计划提前终止的公告,股东/实际控制人股份减持,2025-11-07,https://data.eastmoney.com/notices/detail/300590/AN202511071776963368.html
移为通信,300590,300590,移为通信,移为通信:关于参加2025年上海辖区上市公司三季报集体业绩说明会的公告,其他,2025-11-06,https://data.eastmoney.com/notices/detail/300590/AN202511061776298547.html
移为通信,300590,300590,移为通信,移为通信:300590移为通信投资者关系管理信息20251105,调研活动,2025-11-05,https://data.eastmoney.com/notices/detail/300590/AN202511051775669134.html
移为通信,300590,300590,移为通信,移为通信:第四届董事会第十九次会议决议公告,董事会决议公告,2025-10-29,https://data.eastmoney.com/notices/detail/300590/AN202510281770753463.html
移为通信,300590,300590,移为通信,移为通信:2025年三季度报告,三季度报告全文,2025-10-29,https://data.eastmoney.com/notices/detail/300590/AN202510281770752611.html
移为通信,300590,300590,移为通信,移为通信:关于取消监事会及召开职工代表大会选举职工代表董事的公告,高管人员任职变动,2025-10-24,https://data.eastmoney.com/notices/detail/300590/AN202510241768252373.html
移为通信,300590,300590,移为通信,移为通信:上海市锦天城律师事务所关于公司2025年第一次临时股东会的法律意见书,法律意见书,2025-10-24,https://data.eastmoney.com/notices/detail/300590/AN202510241768252365.html
移为通信,300590,300590,移为通信,移为通信:2025年第一次临时股东会决议公告,股东大会决议公告,2025-10-24,https://data.eastmoney.com/notices/detail/300590/AN202510241768251938.html
移为通信,300590,300590,移为通信,移为通信:关于归还暂时补充流动资金的闲置募集资金的公告,归还募集资金,2025-10-23,https://data.eastmoney.com/notices/detail/300590/AN202510231767561855.html
移为通信,300590,300590,移为通信,移为通信:关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,投资理财,2025-10-20,https://data.eastmoney.com/notices/detail/300590/AN202510201765752238.html
移为通信,300590,300590,移为通信,移为通信:2025年前三季度业绩预告,业绩预告,2025-10-15,https://data.eastmoney.com/notices/detail/300590/AN202510151762692329.html
移为通信,300590,300590,移为通信,移为通信:关于召开公司2025年第一次临时股东会的通知,召开股东大会通知,2025-10-01,https://data.eastmoney.com/notices/detail/300590/AN202509301753427193.html
移为通信,300590,300590,移为通信,移为通信:第四届董事会第十八次会议决议公告,董事会决议公告,2025-10-01,https://data.eastmoney.com/notices/detail/300590/AN202509301753427191.html
移为通信,300590,300590,移为通信,移为通信:关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,投资理财,2025-09-29,https://data.eastmoney.com/notices/detail/300590/AN202509291752857322.html
移为通信,300590,300590,移为通信,移为通信:关于公司持股5%以上股东权益变动后触及1%整数倍的公告,权益变动报告书,2025-09-22,https://data.eastmoney.com/notices/detail/300590/AN202509221748573664.html
移为通信,300590,300590,移为通信,移为通信:300590移为通信投资者关系管理信息20250919,调研活动,2025-09-19,https://data.eastmoney.com/notices/detail/300590/AN202509191746708179.html
移为通信,300590,300590,移为通信,移为通信:关于参加2025年上海辖区上市公司集体接待日暨中报业绩说明会的公告,调研活动,2025-09-15,https://data.eastmoney.com/notices/detail/300590/AN202509151744170016.html
